name,ligID,targetID_vina,instance_vina,vina,targetID_dsx,instance_dsx,dsx,rmsd_vina_dsx,consensus
ZINC000000036560,lig3352,target001,vina,-7.544,target001,autodock,-100.551,7.614,False
ZINC000000036596,lig3353,target001,autodock,-9.490,target001,autodock,-91.377,1.570,True
ZINC000000036601,lig3354,target001,autodock,-8.671,target001,autodock,-103.320,4.889,False
ZINC000000036611,lig3355,target001,autodock,-8.204,target001,autodock,-109.432,4.466,False
ZINC000000036613,lig3356,target001,vina,-7.544,target001,autodock,-72.848,6.006,False
ZINC000000036614,lig3357,target001,autodock,-6.645,target001,autodock,-84.159,6.492,False
ZINC000000036624,lig3358,target001,autodock,-9.264,target001,autodock,-110.714,0.000,True
ZINC000000036630,lig3359,target001,vina,-8.597,target001,dock,-91.960,6.330,False
ZINC000000036648,lig3360,target001,vina,-8.323,target001,vina,-91.519,5.285,False
ZINC000000036653,lig3361,target001,vina,-8.174,target001,vina,-108.516,0.000,True
ZINC000000036655,lig3362,target001,dock,-7.013,target001,vina,-81.290,2.313,False
ZINC000000036664,lig3363,target001,vina,-7.229,target001,vina,-84.367,0.000,True
ZINC000000036667,lig3364,target001,vina,-8.848,target001,vina,-103.997,4.312,False
ZINC000000036668,lig3365,target001,autodock,-7.620,target001,vina,-96.728,6.252,False
ZINC000000036686,lig3366,target001,dock,-6.979,target001,autodock,-74.662,5.448,False
ZINC000000036709,lig3367,target001,vina,-7.848,target001,vina,-103.269,4.369,False
ZINC000000036715,lig3368,target001,vina,-8.170,target001,vina,-105.638,5.891,False
ZINC000000036726,lig3369,target001,autodock,-7.894,target001,autodock,-91.170,0.000,True
ZINC000000036733,lig3370,target001,vina,-7.716,target001,vina,-105.509,6.206,False
ZINC000000036734,lig3371,target001,vina,-6.895,target001,dock,-88.898,4.215,False
ZINC000000036736,lig3372,target001,vina,-7.143,target001,vina,-101.044,0.000,True
ZINC000000036757,lig3373,target001,vina,-7.482,target001,autodock,-94.164,4.810,False
ZINC000000036761,lig3374,target001,autodock,-6.884,target001,autodock,-85.856,14.243,False
ZINC000000036772,lig3375,target001,autodock,-6.922,target001,dock,-81.605,22.159,False
ZINC000000036776,lig3376,target001,vina,-7.423,target001,autodock,-89.554,4.175,False
ZINC000000036787,lig3377,target001,autodock,-8.472,target001,autodock,-100.635,8.391,False
ZINC000000036789,lig3378,target001,vina,-7.913,target001,vina,-82.106,0.000,True
ZINC000000036792,lig3379,target001,vina,-7.432,target001,vina,-87.299,3.590,False
ZINC000000036796,lig3380,target001,autodock,-6.131,target001,autodock,-88.844,13.346,False
ZINC000000036799,lig3381,target001,autodock,-7.159,target001,autodock,-70.212,0.000,True
ZINC000000036814,lig3382,target001,vina,-7.555,target001,vina,-85.227,0.000,True
ZINC000000036816,lig3383,target001,vina,-8.172,target001,vina,-108.830,0.000,True
ZINC000000036829,lig3384,target001,vina,-7.936,target001,vina,-93.856,0.000,True
ZINC000000036831,lig3385,target001,vina,-9.617,target001,vina,-104.322,0.000,True
ZINC000000036843,lig3386,target001,vina,-9.060,target001,autodock,-92.966,2.581,False
ZINC000000036859,lig3387,target001,autodock,-7.674,target001,autodock,-106.486,0.000,True
ZINC000000036866,lig3388,target001,vina,-7.252,target001,vina,-95.843,0.000,True
ZINC000000036867,lig3389,target001,vina,-7.231,target001,vina,-82.848,0.000,True
ZINC000000036869,lig3390,target001,autodock,-7.697,target001,dock,-105.547,9.496,False
ZINC000000036875,lig3391,target001,autodock,-6.106,target001,autodock,-86.691,0.000,True
ZINC000000036877,lig3392,target001,autodock,-7.224,target001,autodock,-90.789,0.000,True
ZINC000000036880,lig3393,target001,autodock,-7.524,target001,vina,-89.157,0.923,True
ZINC000000036884,lig3394,target001,autodock,-8.652,target001,autodock,-94.221,0.000,True
ZINC000000036885,lig3395,target001,vina,-8.066,target001,vina,-106.555,6.146,False
ZINC000000036888,lig3396,target001,vina,-6.038,target001,autodock,-92.124,28.673,False
ZINC000000036890,lig3397,target001,autodock,-5.738,target001,autodock,-91.935,17.343,False
ZINC000000036892,lig3398,target001,vina,-6.446,target001,vina,-93.767,0.000,True
ZINC000000036893,lig3399,target001,vina,-7.593,target001,dock,-109.179,4.219,False
ZINC000000036898,lig3400,target001,vina,-8.826,target001,autodock,-114.452,8.574,False
ZINC000000036902,lig3401,target001,autodock,-7.191,target001,autodock,-96.506,0.000,True
ZINC000000036903,lig3402,target001,autodock,-9.525,target001,autodock,-102.126,1.278,True
ZINC000000036907,lig3403,target001,autodock,-6.116,target001,autodock,-92.552,0.000,True
ZINC000000036908,lig3404,target001,autodock,-7.530,target001,autodock,-87.820,2.901,False
ZINC000000036916,lig3405,target001,autodock,-6.967,target001,dock,-96.798,22.165,False
ZINC000000036920,lig3406,target001,vina,-6.011,target001,autodock,-77.921,17.532,False
ZINC000000036921,lig3407,target001,vina,-7.088,target001,vina,-76.563,27.799,False
ZINC000000036943,lig3408,target001,vina,-8.115,target001,vina,-98.520,0.000,True
ZINC000000036948,lig3409,target001,vina,-8.469,target001,vina,-98.698,0.000,True
ZINC000000036962,lig3410,target001,vina,-8.080,target001,vina,-95.715,0.000,True
ZINC000000036974,lig3411,target001,autodock,-7.915,target001,autodock,-85.680,0.000,True
ZINC000000036984,lig3412,target001,autodock,-7.405,target001,dock,-92.544,5.849,False
ZINC000000036988,lig3413,target001,autodock,-8.235,target001,dock,-111.466,8.331,False
ZINC000000036990,lig3414,target001,vina,-9.169,target001,autodock,-127.048,7.443,False
ZINC000000037001,lig3415,target001,vina,-7.406,target001,vina,-98.541,0.000,True
ZINC000000037008,lig3416,target001,vina,-7.393,target001,autodock,-98.927,6.816,False
ZINC000000037013,lig3417,target001,vina,-7.589,target001,vina,-101.740,0.000,True
ZINC000000037014,lig3418,target001,vina,-7.927,target001,vina,-92.004,8.298,False
ZINC000000037038,lig3419,target001,vina,-8.594,target001,autodock,-96.864,5.178,False
ZINC000000037041,lig3420,target001,autodock,-8.285,target001,vina,-84.577,4.506,False
ZINC000000037048,lig3421,target001,autodock,-8.352,target001,vina,-79.302,0.881,True
ZINC000000037050,lig3422,target001,autodock,-8.289,target001,vina,-83.665,2.274,False
ZINC000000037073,lig3423,target001,vina,-8.375,target001,vina,-105.608,10.698,False
ZINC000000037093,lig3424,target001,vina,-8.210,target001,vina,-103.966,0.000,True
ZINC000000037098,lig3425,target001,autodock,-7.698,target001,autodock,-82.824,5.018,False
ZINC000000037100,lig3426,target001,autodock,-6.734,target001,autodock,-87.040,7.311,False
ZINC000000037104,lig3427,target001,vina,-7.039,target001,vina,-82.472,2.580,False
ZINC000000037108,lig3428,target001,autodock,-7.216,target001,vina,-96.642,7.656,False
ZINC000000037110,lig3429,target001,autodock,-7.468,target001,autodock,-81.510,7.652,False
ZINC000000037112,lig3430,target001,autodock,-7.393,target001,vina,-108.286,1.581,True
ZINC000000037116,lig3431,target001,dock,-7.382,target001,dock,-97.470,0.000,True
ZINC000000037118,lig3432,target001,autodock,-6.101,target001,autodock,-81.463,0.000,True
ZINC000000037139,lig3433,target001,autodock,-8.358,target001,autodock,-98.812,0.000,True
ZINC000000037140,lig3434,target001,vina,-7.383,target001,autodock,-95.817,5.902,False
ZINC000000037148,lig3435,target001,vina,-7.857,target001,vina,-101.616,0.000,True
ZINC000000037154,lig3436,target001,vina,-7.449,target001,autodock,-96.741,5.301,False
ZINC000000037156,lig3437,target001,autodock,-7.316,target001,vina,-76.198,20.219,False
ZINC000000037157,lig3438,target001,autodock,-7.848,target001,autodock,-81.339,0.001,True
ZINC000000037158,lig3439,target001,dock,-7.343,target001,vina,-80.720,20.169,False
ZINC000000037160,lig3440,target001,vina,-7.477,target001,vina,-79.184,0.000,True
ZINC000000037161,lig3441,target001,dock,-7.722,target001,dock,-75.388,2.021,False
ZINC000000037162,lig3442,target001,autodock,-8.044,target001,autodock,-82.890,2.017,False
ZINC000000037164,lig3443,target001,dock,-7.994,target001,dock,-74.852,0.000,True
ZINC000000037166,lig3444,target001,dock,-7.192,target001,vina,-74.210,6.124,False
ZINC000000037167,lig3445,target001,autodock,-8.330,target001,autodock,-80.517,0.000,True
ZINC000000037168,lig3446,target001,dock,-8.168,target001,dock,-81.810,1.768,True
ZINC000000037169,lig3447,target001,vina,-8.056,target001,vina,-76.230,0.000,True
ZINC000000037175,lig3448,target001,dock,-7.836,target001,dock,-76.798,0.000,True
ZINC000000037176,lig3449,target001,autodock,-6.148,target001,autodock,-75.533,20.334,False
ZINC000000037177,lig3450,target001,vina,-7.822,target001,autodock,-79.017,2.175,False
ZINC000000037178,lig3451,target001,vina,-7.808,target001,autodock,-75.635,2.859,False
ZINC000000037179,lig3452,target001,autodock,-7.154,target001,dock,-77.650,18.349,False
ZINC000000037180,lig3453,target001,vina,-7.815,target001,vina,-89.821,0.000,True
ZINC000000037182,lig3454,target001,dock,-7.940,target001,dock,-76.644,0.000,True
ZINC000000037184,lig3455,target001,autodock,-7.288,target001,autodock,-72.483,4.052,False
ZINC000000037187,lig3456,target001,vina,-7.484,target001,autodock,-74.879,6.412,False
ZINC000000037188,lig3457,target001,dock,-7.941,target001,dock,-73.740,0.000,True
ZINC000000037190,lig3458,target001,vina,-8.025,target001,vina,-78.870,2.498,False
ZINC000000037191,lig3459,target001,autodock,-7.480,target001,dock,-73.218,3.726,False
ZINC000000037193,lig3460,target001,autodock,-7.176,target001,autodock,-75.239,0.000,True
ZINC000000037196,lig3461,target001,vina,-7.734,target001,autodock,-100.468,4.905,False
ZINC000000037200,lig3462,target001,autodock,-7.986,target001,dock,-84.457,2.453,False
ZINC000000037204,lig3463,target001,autodock,-7.561,target001,autodock,-89.604,12.103,False
ZINC000000037206,lig3464,target001,vina,-7.111,target001,autodock,-77.429,2.834,False
ZINC000000037211,lig3465,target001,vina,-7.471,target001,autodock,-79.619,4.079,False
ZINC000000037214,lig3466,target001,autodock,-7.288,target001,vina,-85.626,6.182,False
ZINC000000037216,lig3467,target001,vina,-7.196,target001,autodock,-90.225,5.284,False
ZINC000000037218,lig3468,target001,autodock,-7.941,target001,autodock,-99.797,6.820,False
ZINC000000037228,lig3469,target001,autodock,-8.220,target001,autodock,-88.207,0.000,True
ZINC000000037230,lig3470,target001,autodock,-7.679,target001,autodock,-85.801,0.000,True
ZINC000000037235,lig3471,target001,autodock,-7.464,target001,autodock,-90.187,0.000,True
ZINC000000037238,lig3472,target001,autodock,-8.149,target001,vina,-78.557,6.964,False
ZINC000000037283,lig3473,target001,autodock,-8.047,target001,vina,-88.993,7.217,False
ZINC000000037284,lig3474,target001,vina,-7.571,target001,vina,-85.710,5.893,False
ZINC000000037286,lig3475,target001,vina,-7.723,target001,vina,-78.636,4.907,False
ZINC000000037297,lig3476,target001,vina,-8.068,target001,vina,-75.947,5.970,False
ZINC000000037306,lig3477,target001,autodock,-7.514,target001,vina,-83.918,7.283,False
ZINC000000037318,lig3478,target001,vina,-7.515,target001,autodock,-81.527,7.207,False
ZINC000000037336,lig3479,target001,dock,-8.150,target001,vina,-106.518,6.552,False
ZINC000000037344,lig3480,target001,vina,-7.622,target001,autodock,-87.965,3.563,False
ZINC000000037358,lig3481,target001,autodock,-7.556,target001,autodock,-92.650,0.000,True
ZINC000000037359,lig3482,target001,autodock,-8.425,target001,vina,-105.829,1.266,True
ZINC000000037363,lig3483,target001,vina,-8.004,target001,vina,-125.836,0.000,True
ZINC000000037364,lig3484,target001,autodock,-9.493,target001,autodock,-111.526,0.000,True
ZINC000000037375,lig3485,target001,autodock,-5.725,target001,dock,-80.039,4.125,False
ZINC000000037378,lig3486,target001,autodock,-7.359,target001,vina,-104.659,1.717,True
ZINC000000037385,lig3487,target001,vina,-7.522,target001,vina,-88.636,0.000,True
ZINC000000037390,lig3488,target001,autodock,-7.264,target001,autodock,-92.612,11.145,False
ZINC000000037397,lig3489,target001,vina,-6.288,target001,dock,-82.017,21.659,False
ZINC000000037404,lig3490,target001,autodock,-7.726,target001,vina,-95.029,0.026,True
ZINC000000037408,lig3491,target001,autodock,-5.498,target001,vina,-91.090,17.893,False
ZINC000000037416,lig3492,target001,vina,-7.596,target001,autodock,-108.845,6.130,False
ZINC000000037417,lig3493,target001,vina,-6.886,target001,autodock,-79.085,3.713,False
ZINC000000037448,lig3494,target001,dock,-8.510,target001,autodock,-100.522,6.704,False
ZINC000000037485,lig3495,target001,autodock,-7.881,target001,autodock,-89.001,0.051,True
ZINC000000037495,lig3496,target001,autodock,-7.031,target001,dock,-89.498,6.909,False
ZINC000000037526,lig3497,target001,vina,-8.264,target001,autodock,-91.649,4.812,False
ZINC000000037531,lig3498,target001,vina,-7.055,target001,dock,-88.485,2.805,False
ZINC000000037533,lig3499,target001,autodock,-7.504,target001,autodock,-85.483,12.513,False
ZINC000000037548,lig3500,target001,autodock,-7.340,target001,autodock,-90.897,0.000,True
ZINC000000037550,lig3501,target001,vina,-6.619,target001,vina,-75.551,2.201,False
ZINC000000037551,lig3502,target001,autodock,-6.618,target001,dock,-74.891,21.605,False
ZINC000000037552,lig3503,target001,vina,-6.886,target001,dock,-81.969,21.636,False
ZINC000000037555,lig3504,target001,vina,-6.371,target001,autodock,-98.565,2.489,False
ZINC000000037559,lig3505,target001,vina,-7.203,target001,vina,-87.252,1.826,True
ZINC000000037561,lig3506,target001,vina,-7.473,target001,vina,-101.633,4.195,False
ZINC000000037565,lig3507,target001,autodock,-7.606,target001,vina,-89.784,1.511,True
ZINC000000037566,lig3508,target001,autodock,-8.192,target001,vina,-89.479,5.911,False
ZINC000000037578,lig3509,target001,autodock,-8.736,target001,autodock,-98.188,2.446,False
ZINC000000037583,lig3510,target001,vina,-7.055,target001,autodock,-73.098,4.831,False
ZINC000000037586,lig3511,target001,vina,-9.552,target001,autodock,-102.377,5.123,False
ZINC000000037587,lig3512,target001,vina,-8.315,target001,autodock,-91.644,7.277,False
ZINC000000037594,lig3513,target001,vina,-7.805,target001,vina,-91.124,4.561,False
ZINC000000037605,lig3514,target001,vina,-8.460,target001,vina,-100.530,0.000,True
ZINC000000037607,lig3515,target001,autodock,-6.789,target001,dock,-82.530,20.244,False
ZINC000000037613,lig3516,target001,vina,-7.331,target001,vina,-85.435,0.000,True
ZINC000000037615,lig3517,target001,vina,-6.687,target001,autodock,-88.087,3.495,False
ZINC000000037622,lig3518,target001,vina,-7.234,target001,autodock,-87.350,4.679,False
ZINC000000037667,lig3519,target001,autodock,-8.277,target001,dock,-102.729,1.350,True
ZINC000000037675,lig3520,target001,vina,-7.129,target001,vina,-94.555,2.218,False
ZINC000000037680,lig3521,target001,autodock,-7.484,target001,autodock,-90.224,4.677,False
ZINC000000037688,lig3522,target001,autodock,-8.256,target001,vina,-94.067,4.766,False
ZINC000000037693,lig3523,target001,autodock,-6.829,target001,autodock,-80.530,0.000,True
ZINC000000037694,lig3524,target001,vina,-7.873,target001,autodock,-72.948,0.780,True
ZINC000000037701,lig3525,target001,vina,-6.885,target001,vina,-109.168,0.000,True
ZINC000000037705,lig3526,target001,vina,-7.869,target001,autodock,-87.028,2.563,False
ZINC000000037706,lig3527,target001,vina,-7.146,target001,autodock,-98.934,3.250,False
ZINC000000037707,lig3528,target001,autodock,-8.475,target001,autodock,-92.666,0.000,True
ZINC000000037712,lig3529,target001,vina,-7.057,target001,vina,-98.694,0.000,True
ZINC000000037722,lig3530,target001,autodock,-8.927,target001,autodock,-95.745,4.983,False
ZINC000000037726,lig3531,target001,autodock,-8.176,target001,vina,-84.664,4.031,False
ZINC000000037746,lig3532,target001,autodock,-8.283,target001,dock,-82.212,2.068,False
ZINC000000037759,lig3533,target001,vina,-7.248,target001,dock,-82.433,0.151,True
ZINC000000037775,lig3534,target001,vina,-7.672,target001,autodock,-102.027,8.870,False
ZINC000000037776,lig3535,target001,autodock,-8.145,target001,autodock,-96.443,16.342,False
ZINC000000037793,lig3536,target001,autodock,-8.254,target001,vina,-108.702,12.750,False
ZINC000000037794,lig3537,target001,autodock,-8.171,target001,autodock,-86.843,2.674,False
ZINC000000037795,lig3538,target001,autodock,-8.117,target001,vina,-81.996,5.894,False
ZINC000000037799,lig3539,target001,autodock,-8.536,target001,dock,-84.329,3.322,False
ZINC000000037815,lig3540,target001,vina,-6.355,target001,autodock,-71.492,3.547,False
ZINC000000037816,lig3541,target001,vina,-7.790,target001,autodock,-109.093,1.586,True
ZINC000000037840,lig3542,target001,vina,-7.597,target001,autodock,-84.594,5.351,False
ZINC000000037867,lig3543,target001,dock,-7.528,target001,dock,-77.474,5.832,False
ZINC000000037872,lig3544,target001,dock,-5.749,target001,dock,-82.864,6.597,False
ZINC000000037874,lig3545,target001,autodock,-6.949,target001,autodock,-78.091,2.712,False
ZINC000000037878,lig3546,target001,autodock,-7.799,target001,autodock,-82.750,5.808,False
ZINC000000037879,lig3547,target001,vina,-8.146,target001,vina,-93.035,6.773,False
ZINC000000037880,lig3548,target001,autodock,-7.088,target001,autodock,-93.558,0.000,True
ZINC000000037883,lig3549,target001,vina,-7.676,target001,autodock,-78.752,3.766,False
ZINC000000037885,lig3550,target001,vina,-7.475,target001,vina,-110.567,5.206,False
ZINC000000037887,lig3551,target001,autodock,-7.999,target001,autodock,-133.640,0.000,True
ZINC000000037888,lig3552,target001,autodock,-9.295,target001,autodock,-108.819,0.000,True
ZINC000000037890,lig3553,target001,vina,-7.934,target001,vina,-90.243,0.000,True
ZINC000000037894,lig3554,target001,vina,-7.562,target001,vina,-107.621,8.007,False
ZINC000000037896,lig3555,target001,autodock,-8.102,target001,autodock,-106.406,0.000,True
ZINC000000037901,lig3556,target001,dock,-7.917,target001,vina,-98.468,5.319,False
ZINC000000037902,lig3557,target001,vina,-7.784,target001,autodock,-104.765,7.894,False
ZINC000000037903,lig3558,target001,vina,-8.032,target001,autodock,-106.209,2.033,False
ZINC000000037906,lig3559,target001,vina,-8.677,target001,vina,-78.206,0.000,True
ZINC000000037913,lig3560,target001,vina,-8.197,target001,autodock,-106.287,4.023,False
ZINC000000037914,lig3561,target001,vina,-7.887,target001,vina,-93.919,0.000,True
ZINC000000037916,lig3562,target001,dock,-6.614,target001,dock,-113.691,0.000,True
ZINC000000037923,lig3563,target001,autodock,-7.464,target001,vina,-96.530,3.815,False
ZINC000000037925,lig3564,target001,autodock,-7.151,target001,autodock,-96.203,5.496,False
ZINC000000037928,lig3565,target001,vina,-7.476,target001,dock,-93.688,8.958,False
ZINC000000037929,lig3566,target001,vina,-8.074,target001,autodock,-109.143,12.836,False
ZINC000000037936,lig3567,target001,dock,-7.639,target001,vina,-83.790,7.460,False
ZINC000000037938,lig3568,target001,dock,-7.059,target001,vina,-92.841,2.647,False
ZINC000000037952,lig3569,target001,autodock,-8.239,target001,autodock,-90.308,0.000,True
ZINC000000037955,lig3570,target001,autodock,-6.810,target001,vina,-94.665,7.067,False
ZINC000000037976,lig3571,target001,vina,-7.418,target001,autodock,-99.758,7.251,False
ZINC000000037977,lig3572,target001,vina,-8.138,target001,vina,-91.280,0.000,True
ZINC000000037995,lig3573,target001,vina,-9.327,target001,vina,-102.437,3.709,False
ZINC000000038011,lig3574,target001,dock,-7.171,target001,vina,-99.307,9.767,False
ZINC000000038024,lig3575,target001,autodock,-6.514,target001,autodock,-89.223,3.091,False
ZINC000000038025,lig3576,target001,dock,-6.150,target001,dock,-70.544,21.215,False
ZINC000000038034,lig3577,target001,vina,-8.572,target001,autodock,-104.360,4.961,False
ZINC000000038070,lig3578,target001,vina,-8.113,target001,vina,-89.933,3.018,False
ZINC000000038074,lig3579,target001,vina,-6.420,target001,autodock,-100.740,0.933,True
ZINC000000038101,lig3580,target001,vina,-7.702,target001,autodock,-89.907,4.266,False
ZINC000000038107,lig3581,target001,autodock,-8.173,target001,vina,-92.010,2.729,False
ZINC000000038114,lig3582,target001,autodock,-7.812,target001,autodock,-86.641,3.375,False
ZINC000000038116,lig3583,target001,vina,-8.018,target001,autodock,-82.439,4.526,False
ZINC000000038122,lig3584,target001,vina,-8.514,target001,dock,-104.181,5.534,False
ZINC000000038125,lig3585,target001,autodock,-7.635,target001,autodock,-92.824,4.795,False
ZINC000000038132,lig3586,target001,vina,-8.481,target001,autodock,-94.705,3.995,False
ZINC000000038133,lig3587,target001,autodock,-8.706,target001,autodock,-91.777,6.648,False
ZINC000000038141,lig3588,target001,vina,-7.751,target001,autodock,-95.678,10.639,False
ZINC000000038147,lig3589,target001,dock,-6.829,target001,dock,-88.709,5.061,False
ZINC000000038149,lig3590,target001,vina,-6.922,target001,vina,-91.601,2.488,False
ZINC000000038153,lig3591,target001,autodock,-8.835,target001,autodock,-93.597,6.338,False
ZINC000000038155,lig3592,target001,vina,-8.858,target001,autodock,-96.371,5.685,False
ZINC000000038156,lig3593,target001,vina,-9.276,target001,vina,-104.203,0.000,True
ZINC000000038180,lig3594,target001,vina,-8.322,target001,vina,-85.258,3.327,False
ZINC000000038190,lig3595,target001,vina,-7.406,target001,vina,-77.616,3.880,False
ZINC000000038196,lig3596,target001,autodock,-8.119,target001,autodock,-86.553,3.622,False
ZINC000000038206,lig3597,target001,autodock,-7.868,target001,autodock,-90.921,4.594,False
ZINC000000038227,lig3598,target001,vina,-6.802,target001,autodock,-91.444,6.849,False
ZINC000000038230,lig3599,target001,autodock,-7.530,target001,autodock,-96.745,0.000,True
ZINC000000038234,lig3600,target001,autodock,-7.131,target001,autodock,-101.759,6.928,False
ZINC000000038235,lig3601,target001,autodock,-7.270,target001,autodock,-102.724,2.935,False
ZINC000000038255,lig3602,target001,vina,-7.469,target001,vina,-93.535,6.192,False
ZINC000000038257,lig3603,target001,autodock,-8.605,target001,autodock,-95.382,0.000,True
ZINC000000038262,lig3604,target001,vina,-8.534,target001,autodock,-92.328,7.188,False
ZINC000000038263,lig3605,target001,vina,-7.505,target001,autodock,-88.410,4.034,False
ZINC000000038268,lig3606,target001,dock,-6.269,target001,dock,-87.289,0.000,True
ZINC000000038269,lig3607,target001,vina,-8.027,target001,vina,-103.151,0.000,True
ZINC000000038282,lig3608,target001,autodock,-7.392,target001,autodock,-88.962,8.026,False
ZINC000000038289,lig3609,target001,vina,-7.100,target001,vina,-109.832,0.000,True
ZINC000000038297,lig3610,target001,vina,-8.470,target001,vina,-101.216,0.000,True
ZINC000000038301,lig3611,target001,vina,-8.380,target001,dock,-93.371,6.668,False
ZINC000000038307,lig3612,target001,autodock,-7.492,target001,autodock,-94.678,0.000,True
ZINC000000038340,lig3613,target001,vina,-6.844,target001,vina,-83.359,8.891,False
ZINC000000038344,lig3614,target001,autodock,-10.138,target001,autodock,-109.217,2.422,False
ZINC000000038366,lig3615,target001,autodock,-7.523,target001,autodock,-97.730,2.462,False
ZINC000000038379,lig3616,target001,dock,-6.649,target001,dock,-75.897,6.479,False
ZINC000000038384,lig3617,target001,autodock,-7.435,target001,autodock,-89.634,0.000,True
ZINC000000038393,lig3618,target001,vina,-6.778,target001,vina,-87.312,0.000,True
ZINC000000038407,lig3619,target001,vina,-7.548,target001,autodock,-91.793,5.111,False
ZINC000000038408,lig3620,target001,autodock,-7.037,target001,autodock,-88.560,0.000,True
ZINC000000038411,lig3621,target001,vina,-8.307,target001,vina,-91.223,0.000,True
ZINC000000038412,lig3622,target001,vina,-7.513,target001,autodock,-89.806,5.452,False
ZINC000000038413,lig3623,target001,autodock,-8.162,target001,autodock,-97.563,0.001,True
ZINC000000038414,lig3624,target001,autodock,-8.121,target001,autodock,-93.735,3.297,False
ZINC000000038415,lig3625,target001,vina,-8.189,target001,dock,-89.368,4.131,False
ZINC000000038419,lig3626,target001,vina,-7.856,target001,vina,-90.844,0.000,True
ZINC000000038420,lig3627,target001,autodock,-7.872,target001,autodock,-88.475,3.837,False
ZINC000000038424,lig3628,target001,vina,-6.109,target001,autodock,-73.214,2.283,False
ZINC000000038431,lig3629,target001,vina,-6.574,target001,dock,-79.746,4.535,False
ZINC000000038433,lig3630,target001,autodock,-6.859,target001,vina,-93.302,12.250,False
ZINC000000038434,lig3631,target001,vina,-7.058,target001,autodock,-95.528,7.399,False
ZINC000000038435,lig3632,target001,autodock,-8.906,target001,autodock,-97.953,0.000,True
ZINC000000038439,lig3633,target001,autodock,-8.680,target001,dock,-110.241,5.017,False
ZINC000000038455,lig3634,target001,vina,-8.966,target001,vina,-91.438,5.819,False
ZINC000000038461,lig3635,target001,vina,-8.009,target001,vina,-90.135,0.000,True
ZINC000000038464,lig3636,target001,vina,-7.341,target001,vina,-81.426,3.107,False
ZINC000000038465,lig3637,target001,vina,-8.024,target001,dock,-95.338,3.725,False
ZINC000000038467,lig3638,target001,vina,-7.555,target001,vina,-82.905,0.000,True
ZINC000000038469,lig3639,target001,vina,-7.635,target001,dock,-92.902,4.881,False
ZINC000000038470,lig3640,target001,vina,-8.505,target001,vina,-87.481,0.000,True
ZINC000000038471,lig3641,target001,vina,-8.041,target001,vina,-84.055,4.910,False
ZINC000000038473,lig3642,target001,vina,-9.396,target001,autodock,-93.276,5.902,False
ZINC000000038477,lig3643,target001,vina,-8.147,target001,vina,-85.425,0.000,True
ZINC000000038478,lig3644,target001,vina,-7.642,target001,autodock,-93.429,1.424,True
ZINC000000038480,lig3645,target001,vina,-9.589,target001,autodock,-96.451,3.534,False
ZINC000000038482,lig3646,target001,autodock,-8.422,target001,vina,-92.172,5.133,False
ZINC000000038496,lig3647,target001,vina,-8.974,target001,vina,-98.457,0.000,True
ZINC000000038497,lig3648,target001,vina,-8.220,target001,vina,-103.833,0.000,True
ZINC000000038521,lig3649,target001,vina,-6.085,target001,vina,-75.554,5.721,False
ZINC000000038522,lig3650,target001,autodock,-7.954,target001,autodock,-94.390,0.000,True
ZINC000000038523,lig3651,target001,vina,-7.095,target001,vina,-98.471,9.578,False
ZINC000000038526,lig3652,target001,vina,-6.432,target001,autodock,-83.905,2.509,False
ZINC000000038528,lig3653,target001,autodock,-8.087,target001,autodock,-97.927,4.925,False
ZINC000000038533,lig3654,target001,vina,-7.761,target001,vina,-94.805,0.000,True
ZINC000000038536,lig3655,target001,vina,-8.323,target001,autodock,-100.535,5.425,False
ZINC000000038539,lig3656,target001,vina,-8.876,target001,vina,-88.156,5.027,False
ZINC000000038544,lig3657,target001,vina,-8.651,target001,vina,-84.225,0.000,True
ZINC000000038546,lig3658,target001,vina,-7.736,target001,vina,-83.068,0.000,True
ZINC000000038559,lig3659,target001,vina,-7.314,target001,vina,-98.277,0.000,True
ZINC000000038562,lig3660,target001,vina,-6.483,target001,vina,-75.097,1.207,True
ZINC000000038567,lig3661,target001,autodock,-7.231,target001,vina,-95.311,8.801,False
ZINC000000038570,lig3662,target001,vina,-7.428,target001,vina,-105.552,0.000,True
ZINC000000038576,lig3663,target001,autodock,-7.888,target001,autodock,-86.858,0.708,True
ZINC000000038580,lig3664,target001,autodock,-7.951,target001,autodock,-95.139,0.000,True
ZINC000000038582,lig3665,target001,vina,-7.694,target001,autodock,-94.572,4.836,False
ZINC000000038585,lig3666,target001,autodock,-5.235,target001,dock,-66.136,19.711,False
ZINC000000038589,lig3667,target001,autodock,-7.320,target001,autodock,-86.918,0.000,True
ZINC000000038600,lig3668,target001,vina,-7.410,target001,autodock,-109.306,2.594,False
ZINC000000038616,lig3669,target001,vina,-9.172,target001,vina,-91.339,0.000,True
ZINC000000038619,lig3670,target001,vina,-7.939,target001,autodock,-89.290,4.753,False
ZINC000000038623,lig3671,target001,vina,-8.110,target001,vina,-102.112,0.000,True
ZINC000000038625,lig3672,target001,autodock,-8.220,target001,autodock,-106.415,4.488,False
ZINC000000038630,lig3673,target001,vina,-7.412,target001,vina,-88.616,0.000,True
ZINC000000038632,lig3674,target001,vina,-8.310,target001,vina,-103.229,0.000,True
ZINC000000038635,lig3675,target001,vina,-7.852,target001,autodock,-90.781,4.214,False
ZINC000000038637,lig3676,target001,vina,-8.848,target001,vina,-85.234,5.323,False
