name,ligID,targetID_autodock,instance_autodock,score_autodock,targetID_dock,instance_dock,score_dock,rmsd_autodock_dock,consensus
ZINC000000037177,lig3450,target001,autodock,-7.850,target001,dock,-33.369,6.674,False
ZINC000000037178,lig3451,target001,autodock,-7.430,target001,dock,-31.083,5.411,False
ZINC000000037179,lig3452,target001,autodock,-7.190,target001,dock,-29.537,18.349,False
ZINC000000037180,lig3453,target001,autodock,-8.600,target001,dock,-33.592,3.908,False
ZINC000000037182,lig3454,target001,autodock,-6.820,target001,dock,-32.896,4.016,False
ZINC000000037184,lig3455,target001,autodock,-6.170,target001,dock,-30.228,21.166,False
ZINC000000037187,lig3456,target001,autodock,-7.300,target001,dock,-29.346,5.849,False
ZINC000000037188,lig3457,target001,autodock,-6.460,target001,dock,-31.981,3.365,False
ZINC000000037190,lig3458,target001,autodock,-7.070,target001,dock,-28.861,19.765,False
ZINC000000037191,lig3459,target001,autodock,-8.160,target001,dock,-32.391,5.553,False
ZINC000000037193,lig3460,target001,autodock,-7.640,target001,dock,-32.915,7.399,False
ZINC000000037196,lig3461,target001,autodock,-8.690,target001,dock,-41.004,1.542,True
ZINC000000037200,lig3462,target001,autodock,-7.210,target001,dock,-33.472,19.932,False
ZINC000000037204,lig3463,target001,autodock,-7.430,target001,,,,False
ZINC000000037206,lig3464,target001,autodock,-6.940,target001,dock,-32.768,3.238,False
ZINC000000037211,lig3465,target001,autodock,-8.950,target001,dock,-34.068,9.166,False
ZINC000000037214,lig3466,target001,autodock,-6.840,target001,dock,-33.260,6.175,False
ZINC000000037216,lig3467,target001,autodock,-8.110,target001,,,,False
ZINC000000037218,lig3468,target001,autodock,-8.510,target001,,,,False
ZINC000000037228,lig3469,target001,autodock,-8.640,target001,dock,-41.806,5.694,False
ZINC000000037230,lig3470,target001,autodock,-7.080,target001,dock,-35.408,6.794,False
ZINC000000037235,lig3471,target001,autodock,-9.350,target001,dock,-40.046,9.548,False
ZINC000000037238,lig3472,target001,autodock,-7.360,target001,dock,-36.283,7.129,False
ZINC000000037283,lig3473,target001,autodock,-8.250,target001,,,,False
ZINC000000037284,lig3474,target001,autodock,-7.850,target001,dock,-31.902,5.502,False
ZINC000000037286,lig3475,target001,autodock,-7.690,target001,dock,-28.930,8.238,False
ZINC000000037297,lig3476,target001,autodock,-7.550,target001,,,,False
ZINC000000037306,lig3477,target001,autodock,-7.630,target001,dock,-32.866,7.188,False
ZINC000000037318,lig3478,target001,autodock,-6.680,target001,dock,-35.598,6.764,False
ZINC000000037336,lig3479,target001,autodock,-8.820,target001,dock,-41.161,7.646,False
ZINC000000037344,lig3480,target001,autodock,-7.490,target001,dock,-36.375,21.542,False
ZINC000000037358,lig3481,target001,autodock,-8.290,target001,,,,False
ZINC000000037359,lig3482,target001,autodock,-8.590,target001,dock,-39.026,3.623,False
ZINC000000037363,lig3483,target001,autodock,-8.100,target001,dock,-41.218,3.809,False
ZINC000000037364,lig3484,target001,autodock,-9.930,target001,,,,False
ZINC000000037375,lig3485,target001,autodock,-6.840,target001,dock,-34.806,3.582,False
ZINC000000037378,lig3486,target001,autodock,-8.930,target001,dock,-40.655,2.108,False
ZINC000000037385,lig3487,target001,autodock,-7.910,target001,dock,-35.271,1.119,True
ZINC000000037390,lig3488,target001,autodock,-8.760,target001,,,,False
ZINC000000037397,lig3489,target001,autodock,-7.780,target001,dock,-33.058,19.980,False
ZINC000000037404,lig3490,target001,autodock,-8.290,target001,dock,-35.904,3.900,False
ZINC000000037408,lig3491,target001,autodock,-6.930,target001,dock,-35.505,18.722,False
ZINC000000037416,lig3492,target001,autodock,-8.460,target001,,,,False
ZINC000000037417,lig3493,target001,autodock,-7.450,target001,dock,-40.080,3.510,False
ZINC000000037448,lig3494,target001,autodock,-8.830,target001,dock,-41.147,1.240,True
ZINC000000037485,lig3495,target001,autodock,-8.540,target001,dock,-35.043,2.254,False
ZINC000000037495,lig3496,target001,autodock,-7.760,target001,dock,-39.303,2.200,False
ZINC000000037526,lig3497,target001,autodock,-7.620,target001,dock,-34.554,1.406,True
ZINC000000037531,lig3498,target001,autodock,-7.330,target001,dock,-37.324,4.745,False
ZINC000000037533,lig3499,target001,autodock,-7.390,target001,dock,-35.701,9.066,False
ZINC000000037548,lig3500,target001,autodock,-7.150,target001,,,,False
ZINC000000037550,lig3501,target001,autodock,-7.130,target001,dock,-32.959,5.392,False
ZINC000000037551,lig3502,target001,autodock,-6.480,target001,dock,-30.792,6.473,False
ZINC000000037552,lig3503,target001,autodock,-6.800,target001,dock,-33.091,20.279,False
ZINC000000037555,lig3504,target001,autodock,-7.470,target001,,,,False
ZINC000000037559,lig3505,target001,autodock,-7.560,target001,dock,-40.743,7.611,False
ZINC000000037561,lig3506,target001,autodock,-8.140,target001,,,,False
ZINC000000037565,lig3507,target001,autodock,-7.080,target001,,,,False
ZINC000000037566,lig3508,target001,autodock,-8.170,target001,,,,False
ZINC000000037578,lig3509,target001,autodock,-10.480,target001,dock,-38.641,3.209,False
ZINC000000037583,lig3510,target001,autodock,-7.380,target001,dock,-35.207,0.001,True
ZINC000000037586,lig3511,target001,autodock,-9.380,target001,,,,False
ZINC000000037587,lig3512,target001,autodock,-8.770,target001,,,,False
ZINC000000037594,lig3513,target001,autodock,-7.820,target001,,,,False
ZINC000000037605,lig3514,target001,autodock,-9.860,target001,,,,False
ZINC000000037607,lig3515,target001,autodock,-6.990,target001,dock,-32.952,5.873,False
ZINC000000037613,lig3516,target001,autodock,-7.200,target001,dock,-32.987,20.124,False
ZINC000000037615,lig3517,target001,autodock,-8.000,target001,,,,False
ZINC000000037622,lig3518,target001,autodock,-7.530,target001,dock,-38.594,1.994,True
ZINC000000037667,lig3519,target001,autodock,-8.080,target001,dock,-44.061,8.154,False
ZINC000000037675,lig3520,target001,autodock,-8.460,target001,dock,-41.322,4.812,False
ZINC000000037680,lig3521,target001,autodock,-8.110,target001,,,,False
ZINC000000037688,lig3522,target001,autodock,-9.070,target001,,,,False
ZINC000000037693,lig3523,target001,autodock,-7.310,target001,dock,-33.992,2.393,False
ZINC000000037694,lig3524,target001,autodock,-7.490,target001,dock,-33.968,21.102,False
ZINC000000037701,lig3525,target001,autodock,-8.290,target001,,,,False
ZINC000000037705,lig3526,target001,autodock,-6.930,target001,dock,-29.604,6.837,False
ZINC000000037706,lig3527,target001,autodock,-8.540,target001,dock,-37.582,7.275,False
ZINC000000037707,lig3528,target001,autodock,-8.490,target001,dock,-35.634,3.646,False
ZINC000000037712,lig3529,target001,autodock,-10.040,target001,dock,-39.878,7.896,False
ZINC000000037722,lig3530,target001,autodock,-7.690,target001,dock,-30.462,1.148,True
ZINC000000037726,lig3531,target001,autodock,-7.700,target001,dock,-33.141,5.533,False
ZINC000000037746,lig3532,target001,autodock,-7.550,target001,dock,-32.265,18.622,False
ZINC000000037759,lig3533,target001,autodock,-7.270,target001,dock,-35.867,20.516,False
ZINC000000037775,lig3534,target001,autodock,-8.760,target001,dock,-41.936,7.888,False
ZINC000000037776,lig3535,target001,autodock,-8.310,target001,,,,False
ZINC000000037793,lig3536,target001,autodock,-8.260,target001,dock,-38.664,8.576,False
ZINC000000037794,lig3537,target001,autodock,-7.650,target001,dock,-27.844,28.338,False
ZINC000000037795,lig3538,target001,autodock,-8.140,target001,dock,-29.338,20.893,False
ZINC000000037799,lig3539,target001,autodock,-7.530,target001,dock,-33.424,7.182,False
ZINC000000037815,lig3540,target001,autodock,-7.010,target001,dock,-28.092,4.218,False
ZINC000000037816,lig3541,target001,autodock,-9.450,target001,,,,False
ZINC000000037840,lig3542,target001,autodock,-7.470,target001,dock,-33.436,5.417,False
ZINC000000037867,lig3543,target001,autodock,-7.150,target001,dock,-32.894,5.536,False
ZINC000000037872,lig3544,target001,autodock,-7.350,target001,dock,-35.790,3.181,False
ZINC000000037874,lig3545,target001,autodock,-7.530,target001,dock,-37.022,2.622,False
ZINC000000037878,lig3546,target001,autodock,-7.470,target001,dock,-32.545,20.859,False
ZINC000000037879,lig3547,target001,autodock,-7.950,target001,dock,-32.127,6.549,False
ZINC000000037880,lig3548,target001,autodock,-6.570,target001,dock,-40.365,21.064,False
ZINC000000037883,lig3549,target001,autodock,-7.500,target001,dock,-32.904,2.398,False
ZINC000000037885,lig3550,target001,autodock,-8.350,target001,,,,False
ZINC000000037887,lig3551,target001,autodock,-9.050,target001,,,,False
ZINC000000037888,lig3552,target001,autodock,-8.390,target001,dock,-38.062,6.941,False
ZINC000000037890,lig3553,target001,autodock,-7.570,target001,dock,-35.875,2.057,False
ZINC000000037894,lig3554,target001,autodock,-8.550,target001,,,,False
ZINC000000037896,lig3555,target001,autodock,-7.290,target001,,,,False
ZINC000000037901,lig3556,target001,autodock,-10.190,target001,dock,-42.044,5.330,False
ZINC000000037902,lig3557,target001,autodock,-8.890,target001,,,,False
ZINC000000037903,lig3558,target001,autodock,-9.810,target001,,,,False
ZINC000000037906,lig3559,target001,autodock,-7.510,target001,dock,-32.204,6.077,False
ZINC000000037913,lig3560,target001,autodock,-8.460,target001,,,,False
ZINC000000037914,lig3561,target001,autodock,-8.370,target001,dock,-39.471,8.764,False
ZINC000000037916,lig3562,target001,autodock,-7.360,target001,dock,-40.907,6.425,False
ZINC000000037923,lig3563,target001,autodock,-8.520,target001,,,,False
ZINC000000037925,lig3564,target001,autodock,-8.350,target001,dock,-34.835,2.461,False
ZINC000000037928,lig3565,target001,autodock,-8.160,target001,dock,-42.615,8.751,False
ZINC000000037929,lig3566,target001,autodock,-8.160,target001,,,,False
ZINC000000037936,lig3567,target001,autodock,-7.180,target001,dock,-33.479,5.398,False
ZINC000000037938,lig3568,target001,autodock,-7.050,target001,dock,-34.408,1.922,True
ZINC000000037952,lig3569,target001,autodock,-8.700,target001,dock,-37.104,5.950,False
ZINC000000037955,lig3570,target001,autodock,-8.150,target001,dock,-34.072,7.974,False
ZINC000000037976,lig3571,target001,autodock,-7.790,target001,dock,-39.006,8.029,False
ZINC000000037977,lig3572,target001,autodock,-9.070,target001,dock,-39.868,4.750,False
ZINC000000037995,lig3573,target001,autodock,-8.960,target001,dock,-37.097,6.894,False
ZINC000000038011,lig3574,target001,autodock,-7.980,target001,dock,-41.949,9.605,False
ZINC000000038024,lig3575,target001,autodock,-6.240,target001,dock,-33.306,19.795,False
ZINC000000038025,lig3576,target001,autodock,-7.560,target001,dock,-32.279,2.439,False
ZINC000000038034,lig3577,target001,autodock,-9.250,target001,dock,-36.936,5.053,False
ZINC000000038070,lig3578,target001,autodock,-7.480,target001,dock,-31.440,5.727,False
ZINC000000038074,lig3579,target001,autodock,-7.380,target001,,,,False
ZINC000000038101,lig3580,target001,autodock,-8.570,target001,dock,-38.506,5.577,False
ZINC000000038107,lig3581,target001,autodock,-7.270,target001,dock,-34.162,4.117,False
ZINC000000038114,lig3582,target001,autodock,-7.760,target001,dock,-36.110,2.547,False
ZINC000000038116,lig3583,target001,autodock,-7.580,target001,dock,-27.495,8.402,False
ZINC000000038122,lig3584,target001,autodock,-8.370,target001,dock,-39.600,4.318,False
ZINC000000038125,lig3585,target001,autodock,-7.070,target001,,,,False
ZINC000000038132,lig3586,target001,autodock,-8.760,target001,,,,False
ZINC000000038133,lig3587,target001,autodock,-8.490,target001,dock,-33.212,3.298,False
ZINC000000038141,lig3588,target001,autodock,-8.530,target001,,,,False
ZINC000000038147,lig3589,target001,autodock,-8.740,target001,dock,-39.588,4.749,False
ZINC000000038149,lig3590,target001,autodock,-8.020,target001,dock,-36.216,10.985,False
ZINC000000038153,lig3591,target001,autodock,-8.650,target001,dock,-33.160,4.250,False
ZINC000000038155,lig3592,target001,autodock,-8.460,target001,,,,False
ZINC000000038156,lig3593,target001,autodock,-9.490,target001,dock,-39.473,6.946,False
ZINC000000038180,lig3594,target001,autodock,-7.310,target001,dock,-34.441,4.052,False
ZINC000000038190,lig3595,target001,autodock,-6.790,target001,dock,-30.537,0.003,True
ZINC000000038196,lig3596,target001,autodock,-7.860,target001,dock,-32.334,3.256,False
ZINC000000038206,lig3597,target001,autodock,-8.230,target001,dock,-32.139,9.185,False
ZINC000000038227,lig3598,target001,autodock,-8.490,target001,,,,False
ZINC000000038230,lig3599,target001,autodock,-9.560,target001,,,,False
ZINC000000038234,lig3600,target001,autodock,-8.080,target001,,,,False
ZINC000000038235,lig3601,target001,autodock,-8.070,target001,,,,False
ZINC000000038255,lig3602,target001,autodock,-7.030,target001,,,,False
ZINC000000038257,lig3603,target001,autodock,-11.280,target001,,,,False
ZINC000000038262,lig3604,target001,autodock,-8.420,target001,dock,-33.991,6.338,False
ZINC000000038263,lig3605,target001,autodock,-7.000,target001,dock,-36.160,0.878,True
ZINC000000038268,lig3606,target001,autodock,-7.060,target001,dock,-40.942,21.798,False
ZINC000000038269,lig3607,target001,autodock,-9.320,target001,,,,False
ZINC000000038282,lig3608,target001,autodock,-6.920,target001,,,,False
ZINC000000038289,lig3609,target001,autodock,-10.120,target001,,,,False
ZINC000000038297,lig3610,target001,autodock,-8.640,target001,,,,False
ZINC000000038301,lig3611,target001,autodock,-9.150,target001,dock,-44.643,4.767,False
ZINC000000038307,lig3612,target001,autodock,-8.880,target001,dock,-29.089,5.435,False
ZINC000000038340,lig3613,target001,autodock,-7.500,target001,,,,False
ZINC000000038344,lig3614,target001,autodock,-9.610,target001,,,,False
ZINC000000038366,lig3615,target001,autodock,-7.680,target001,,,,False
ZINC000000038379,lig3616,target001,autodock,-7.600,target001,dock,-34.011,6.912,False
ZINC000000038384,lig3617,target001,autodock,-7.270,target001,dock,-37.367,2.679,False
ZINC000000038393,lig3618,target001,autodock,-8.250,target001,dock,-36.314,3.489,False
ZINC000000038407,lig3619,target001,autodock,-8.050,target001,,,,False
ZINC000000038408,lig3620,target001,autodock,-8.500,target001,,,,False
ZINC000000038411,lig3621,target001,autodock,-7.910,target001,,,,False
ZINC000000038412,lig3622,target001,autodock,-7.650,target001,,,,False
ZINC000000038413,lig3623,target001,autodock,-8.090,target001,,,,False
ZINC000000038414,lig3624,target001,autodock,-7.780,target001,,,,False
ZINC000000038415,lig3625,target001,autodock,-8.340,target001,dock,-37.245,5.851,False
ZINC000000038419,lig3626,target001,autodock,-7.980,target001,,,,False
ZINC000000038420,lig3627,target001,autodock,-7.770,target001,,,,False
ZINC000000038424,lig3628,target001,autodock,-6.390,target001,dock,-31.787,8.508,False
ZINC000000038431,lig3629,target001,autodock,-7.630,target001,dock,-38.015,3.931,False
ZINC000000038433,lig3630,target001,autodock,-9.490,target001,,,,False
ZINC000000038434,lig3631,target001,autodock,-8.090,target001,,,,False
ZINC000000038435,lig3632,target001,autodock,-8.180,target001,,,,False
ZINC000000038439,lig3633,target001,autodock,-9.920,target001,dock,-40.670,4.781,False
ZINC000000038455,lig3634,target001,autodock,-9.310,target001,dock,-34.585,4.845,False
ZINC000000038461,lig3635,target001,autodock,-8.730,target001,dock,-36.706,9.103,False
ZINC000000038464,lig3636,target001,autodock,-8.430,target001,dock,-31.027,3.204,False
ZINC000000038465,lig3637,target001,autodock,-8.010,target001,dock,-39.063,4.992,False
ZINC000000038467,lig3638,target001,autodock,-8.730,target001,dock,-32.687,7.728,False
ZINC000000038469,lig3639,target001,autodock,-8.450,target001,dock,-37.307,4.332,False
ZINC000000038470,lig3640,target001,autodock,-8.850,target001,dock,-33.163,2.263,False
ZINC000000038471,lig3641,target001,autodock,-8.020,target001,dock,-31.941,21.899,False
ZINC000000038473,lig3642,target001,autodock,-10.130,target001,dock,-36.527,7.560,False
ZINC000000038477,lig3643,target001,autodock,-8.530,target001,dock,-33.961,5.712,False
ZINC000000038478,lig3644,target001,autodock,-8.880,target001,,,,False
ZINC000000038480,lig3645,target001,autodock,-9.640,target001,dock,-34.835,5.614,False
ZINC000000038482,lig3646,target001,autodock,-9.080,target001,,,,False
ZINC000000038496,lig3647,target001,autodock,-9.260,target001,dock,-37.790,4.527,False
ZINC000000038497,lig3648,target001,autodock,-9.360,target001,,,,False
ZINC000000038521,lig3649,target001,autodock,-8.240,target001,dock,-48.902,5.234,False
ZINC000000038522,lig3650,target001,autodock,-8.650,target001,,,,False
ZINC000000038523,lig3651,target001,autodock,-9.330,target001,,,,False
ZINC000000038526,lig3652,target001,autodock,-7.090,target001,dock,-32.315,5.128,False
ZINC000000038528,lig3653,target001,autodock,-8.910,target001,dock,-37.005,7.479,False
ZINC000000038533,lig3654,target001,autodock,-8.280,target001,dock,-38.823,8.266,False
ZINC000000038536,lig3655,target001,autodock,-8.010,target001,,,,False
ZINC000000038539,lig3656,target001,autodock,-8.160,target001,dock,-31.336,5.289,False
ZINC000000038544,lig3657,target001,autodock,-8.390,target001,dock,-33.474,5.888,False
ZINC000000038546,lig3658,target001,autodock,-7.940,target001,dock,-34.101,6.621,False
ZINC000000038559,lig3659,target001,autodock,-8.200,target001,dock,-37.206,8.551,False
ZINC000000038562,lig3660,target001,autodock,-7.000,target001,dock,-32.472,2.448,False
ZINC000000038567,lig3661,target001,autodock,-8.250,target001,dock,-38.263,2.756,False
ZINC000000038570,lig3662,target001,autodock,-9.240,target001,dock,-40.038,6.891,False
ZINC000000038576,lig3663,target001,autodock,-8.790,target001,dock,-35.852,7.385,False
ZINC000000038580,lig3664,target001,autodock,-7.190,target001,dock,-37.154,0.802,True
ZINC000000038582,lig3665,target001,autodock,-10.140,target001,dock,-41.267,8.397,False
ZINC000000038585,lig3666,target001,autodock,-5.380,target001,dock,-29.532,21.255,False
ZINC000000038589,lig3667,target001,autodock,-8.430,target001,,,,False
ZINC000000038600,lig3668,target001,autodock,-7.380,target001,,,,False
ZINC000000038616,lig3669,target001,autodock,-8.230,target001,dock,-37.029,7.007,False
ZINC000000038619,lig3670,target001,autodock,-8.120,target001,,,,False
ZINC000000038623,lig3671,target001,autodock,-8.830,target001,,,,False
ZINC000000038625,lig3672,target001,autodock,-9.650,target001,,,,False
ZINC000000038630,lig3673,target001,autodock,-8.580,target001,,,,False
ZINC000000038632,lig3674,target001,autodock,-9.480,target001,,,,False
ZINC000000038635,lig3675,target001,autodock,-8.220,target001,dock,-37.208,2.951,False
ZINC000000038637,lig3676,target001,autodock,-8.040,target001,dock,-33.464,4.540,False
ZINC000000038653,lig3677,target001,autodock,-7.260,target001,dock,-37.396,21.841,False
ZINC000000038660,lig3678,target001,autodock,-7.580,target001,dock,-46.380,2.038,False
ZINC000000038664,lig3679,target001,autodock,-7.580,target001,dock,-44.486,3.044,False
ZINC000000038667,lig3680,target001,autodock,-8.290,target001,dock,-36.605,6.963,False
ZINC000000038668,lig3681,target001,autodock,-8.010,target001,dock,-35.622,4.385,False
ZINC000000038670,lig3682,target001,autodock,-7.990,target001,dock,-35.627,7.126,False
ZINC000000038682,lig3683,target001,autodock,-7.870,target001,dock,-33.083,3.487,False
ZINC000000038683,lig3684,target001,autodock,-7.380,target001,dock,-33.232,6.927,False
ZINC000000038686,lig3685,target001,autodock,-7.400,target001,dock,-36.014,10.397,False
ZINC000000038695,lig3686,target001,autodock,-8.210,target001,dock,-36.362,6.934,False
ZINC000000038703,lig3687,target001,autodock,-9.030,target001,dock,-41.494,6.394,False
ZINC000000038706,lig3688,target001,autodock,-8.360,target001,dock,-36.643,5.744,False
ZINC000000038708,lig3689,target001,autodock,-7.240,target001,dock,-40.593,9.439,False
ZINC000000038710,lig3690,target001,autodock,-9.070,target001,,,,False
ZINC000000038715,lig3691,target001,autodock,-8.510,target001,dock,-45.721,2.441,False
ZINC000000038722,lig3692,target001,autodock,-9.830,target001,dock,-39.691,10.240,False
ZINC000000038728,lig3693,target001,autodock,-8.920,target001,dock,-47.203,7.973,False
ZINC000000038732,lig3694,target001,autodock,-8.340,target001,dock,-35.854,21.430,False
ZINC000000038736,lig3695,target001,autodock,-7.700,target001,,,,False
ZINC000000038742,lig3696,target001,autodock,-11.090,target001,dock,-40.787,9.145,False
ZINC000000038747,lig3697,target001,autodock,-7.040,target001,dock,-33.434,6.915,False
ZINC000000038754,lig3698,target001,autodock,-8.180,target001,dock,-36.062,7.800,False
ZINC000000038758,lig3699,target001,autodock,-9.490,target001,,,,False
ZINC000000038763,lig3700,target001,autodock,-8.790,target001,dock,-40.149,8.085,False
ZINC000000038765,lig3701,target001,autodock,-10.030,target001,dock,-35.400,2.820,False
ZINC000000038784,lig3702,target001,autodock,-8.180,target001,dock,-36.741,4.909,False
ZINC000000038812,lig3703,target001,autodock,-9.350,target001,dock,-37.278,8.386,False
ZINC000000038818,lig3704,target001,autodock,-7.510,target001,dock,-34.614,6.919,False
ZINC000000038832,lig3705,target001,autodock,-10.320,target001,dock,-39.722,5.079,False
ZINC000000038834,lig3706,target001,autodock,-9.500,target001,,,,False
ZINC000000038839,lig3707,target001,autodock,-8.600,target001,dock,-39.188,10.822,False
ZINC000000038840,lig3708,target001,autodock,-10.070,target001,dock,-41.438,8.588,False
ZINC000000038842,lig3709,target001,autodock,-9.680,target001,dock,-42.698,9.539,False
ZINC000000038858,lig3710,target001,autodock,-7.650,target001,dock,-33.936,7.606,False
ZINC000000038859,lig3711,target001,autodock,-9.250,target001,dock,-47.827,6.980,False
ZINC000000038861,lig3712,target001,autodock,-9.390,target001,dock,-42.007,4.797,False
ZINC000000038862,lig3713,target001,autodock,-9.030,target001,dock,-41.523,9.170,False
ZINC000000038863,lig3714,target001,autodock,-9.430,target001,,,,False
ZINC000000038867,lig3715,target001,autodock,-8.790,target001,dock,-33.358,5.949,False
ZINC000000038869,lig3716,target001,autodock,-7.740,target001,dock,-41.980,5.120,False
ZINC000000038875,lig3717,target001,autodock,-7.600,target001,dock,-34.998,6.084,False
ZINC000000038878,lig3718,target001,autodock,-8.170,target001,,,,False
ZINC000000038887,lig3719,target001,autodock,-9.240,target001,dock,-39.205,7.959,False
ZINC000000038890,lig3720,target001,autodock,-8.290,target001,dock,-34.047,5.790,False
ZINC000000038891,lig3721,target001,autodock,-8.270,target001,dock,-41.618,8.425,False
ZINC000000038901,lig3722,target001,autodock,-7.200,target001,,,,False
ZINC000000038911,lig3723,target001,autodock,-8.280,target001,dock,-33.018,5.077,False
ZINC000000038918,lig3724,target001,autodock,-8.250,target001,,,,False
ZINC000000038920,lig3725,target001,autodock,-9.540,target001,,,,False
ZINC000000038930,lig3726,target001,autodock,-8.470,target001,dock,-43.701,2.897,False
ZINC000000038951,lig3727,target001,autodock,-9.540,target001,dock,-38.345,5.606,False
ZINC000000038953,lig3728,target001,autodock,-9.770,target001,dock,-43.501,4.231,False
ZINC000000038954,lig3729,target001,autodock,-9.790,target001,,,,False
ZINC000000038958,lig3730,target001,autodock,-7.160,target001,dock,-34.100,6.100,False
ZINC000000038959,lig3731,target001,autodock,-8.490,target001,dock,-38.209,1.532,True
ZINC000000038970,lig3732,target001,autodock,-7.290,target001,dock,-34.793,6.913,False
ZINC000000038972,lig3733,target001,autodock,-7.750,target001,dock,-34.525,19.326,False
ZINC000000038978,lig3734,target001,autodock,-6.310,target001,dock,-32.227,2.727,False
ZINC000000038980,lig3735,target001,autodock,-8.600,target001,,,,False
ZINC000000038982,lig3736,target001,autodock,-9.940,target001,,,,False
ZINC000000038985,lig3737,target001,autodock,-7.530,target001,dock,-38.719,9.265,False
ZINC000000038987,lig3738,target001,autodock,-8.160,target001,dock,-35.967,21.755,False
ZINC000000038991,lig3739,target001,autodock,-8.730,target001,dock,-36.748,5.244,False
ZINC000000038994,lig3740,target001,autodock,-8.150,target001,,,,False
ZINC000000039002,lig3741,target001,autodock,-6.750,target001,,,,False
ZINC000000039006,lig3742,target001,autodock,-7.450,target001,dock,-34.667,6.313,False
ZINC000000039018,lig3743,target001,autodock,-10.220,target001,dock,-36.167,10.616,False
ZINC000000039022,lig3744,target001,autodock,-7.960,target001,dock,-34.039,7.163,False
ZINC000000039029,lig3745,target001,autodock,-8.260,target001,dock,-34.982,6.483,False
ZINC000000039030,lig3746,target001,autodock,-8.380,target001,dock,-34.172,7.178,False
ZINC000000039043,lig3747,target001,autodock,-8.970,target001,dock,-38.701,6.965,False
ZINC000000039049,lig3748,target001,autodock,-6.170,target001,dock,-33.847,3.191,False
ZINC000000039064,lig3749,target001,autodock,-7.300,target001,dock,-40.631,8.922,False
ZINC000000039068,lig3750,target001,autodock,-7.350,target001,dock,-39.585,3.555,False
ZINC000000039081,lig3751,target001,autodock,-6.220,target001,dock,-29.359,3.474,False
ZINC000000039092,lig3752,target001,autodock,-8.540,target001,dock,-35.559,1.783,True
ZINC000000039119,lig3753,target001,autodock,-8.090,target001,dock,-31.302,7.010,False
ZINC000000039126,lig3754,target001,autodock,-8.010,target001,dock,-37.985,11.668,False
ZINC000000039151,lig3755,target001,autodock,-7.230,target001,dock,-34.071,4.981,False
ZINC000000039173,lig3756,target001,autodock,-7.860,target001,dock,-34.161,2.671,False
ZINC000000039177,lig3757,target001,autodock,-7.820,target001,dock,-34.846,2.208,False
ZINC000000039190,lig3758,target001,autodock,-8.540,target001,dock,-37.898,4.313,False
ZINC000000039201,lig3759,target001,autodock,-7.370,target001,dock,-36.932,3.754,False
ZINC000000039204,lig3760,target001,autodock,-9.490,target001,dock,-43.550,6.080,False
ZINC000000039209,lig3761,target001,autodock,-7.510,target001,dock,-32.516,3.551,False
ZINC000000039210,lig3762,target001,autodock,-8.160,target001,dock,-36.157,6.038,False
ZINC000000039211,lig3763,target001,autodock,-7.860,target001,dock,-37.878,21.719,False
ZINC000000039212,lig3764,target001,autodock,-9.660,target001,,,,False
ZINC000000039213,lig3765,target001,autodock,-7.530,target001,dock,-39.382,7.765,False
ZINC000000039214,lig3766,target001,autodock,-8.970,target001,dock,-41.114,3.405,False
ZINC000000039225,lig3767,target001,autodock,-7.790,target001,,,,False
ZINC000000039226,lig3768,target001,autodock,-9.730,target001,,,,False
ZINC000000039242,lig3769,target001,autodock,-7.400,target001,,,,False
ZINC000000039245,lig3770,target001,autodock,-8.390,target001,,,,False
ZINC000000039253,lig3771,target001,autodock,-7.160,target001,,,,False
ZINC000000039267,lig3772,target001,autodock,-7.610,target001,dock,-32.410,7.019,False
ZINC000000039268,lig3773,target001,autodock,-8.510,target001,dock,-36.099,19.896,False
ZINC000000039271,lig3774,target001,autodock,-7.330,target001,,,,False
ZINC000000039280,lig3775,target001,autodock,-8.220,target001,dock,-36.645,5.688,False
ZINC000000039283,lig3776,target001,autodock,-7.570,target001,dock,-38.678,20.910,False
ZINC000000039285,lig3777,target001,autodock,-8.380,target001,dock,-36.710,3.843,False
ZINC000000039330,lig3778,target001,autodock,-6.790,target001,dock,-38.823,15.275,False
ZINC000000039331,lig3779,target001,autodock,-7.580,target001,,,,False
ZINC000000039360,lig3780,target001,autodock,-8.610,target001,dock,-29.055,7.663,False
ZINC000000039379,lig3781,target001,autodock,-7.950,target001,,,,False
ZINC000000039400,lig3782,target001,autodock,-8.230,target001,dock,-40.811,8.551,False
ZINC000000039405,lig3783,target001,autodock,-9.300,target001,dock,-35.744,1.901,True
ZINC000000039411,lig3784,target001,autodock,-7.690,target001,dock,-41.998,6.652,False
ZINC000000039428,lig3785,target001,autodock,-10.220,target001,,,,False
ZINC000000039432,lig3786,target001,autodock,-7.520,target001,,,,False
ZINC000000039433,lig3787,target001,autodock,-6.050,target001,dock,-29.114,14.814,False
ZINC000000039445,lig3788,target001,autodock,-7.950,target001,,,,False
ZINC000000039551,lig3789,target001,autodock,-6.910,target001,dock,-30.648,4.088,False
ZINC000000039598,lig3790,target001,autodock,-5.310,target001,dock,-30.150,3.486,False
ZINC000000039639,lig3791,target001,autodock,-6.560,target001,dock,-31.836,0.767,True
ZINC000000039645,lig3792,target001,autodock,-6.910,target001,dock,-31.191,1.796,True
ZINC000000039775,lig3793,target001,autodock,-6.920,target001,dock,-35.681,19.234,False
ZINC000000039842,lig3794,target001,autodock,-7.430,target001,dock,-38.078,0.055,True
