name,ligID,targetID_autodock,instance_autodock,autodock,targetID_dsx,instance_dsx,dsx,rmsd_autodock_dsx,consensus
ZINC000000006860,lig1114,target001,autodock,-6.570,target001,dock,-85.143,4.809,False
ZINC000000006892,lig1115,target001,autodock,-8.660,target001,autodock,-85.186,21.065,False
ZINC000000006919,lig1116,target001,autodock,-7.470,target001,dock,-79.703,8.316,False
ZINC000000006923,lig1117,target001,autodock,-10.000,target001,vina,-109.794,1.644,True
ZINC000000006926,lig1118,target001,autodock,-6.610,target001,autodock,-83.809,0.000,True
ZINC000000006937,lig1119,target001,autodock,-8.960,target001,vina,-84.710,4.863,False
ZINC000000006956,lig1120,target001,vina,-6.660,target001,vina,-79.993,4.524,False
ZINC000000006957,lig1121,target001,autodock,-7.280,target001,autodock,-89.545,3.532,False
ZINC000000006982,lig1122,target001,autodock,-7.490,target001,vina,-75.190,2.587,False
ZINC000000006986,lig1123,target001,autodock,-4.850,target001,autodock,-68.476,2.134,False
ZINC000000006988,lig1124,target001,autodock,-9.370,target001,autodock,-104.955,0.000,True
ZINC000000006995,lig1125,target001,autodock,-6.540,target001,vina,-86.887,3.665,False
ZINC000000006998,lig1126,target001,vina,-11.720,target001,vina,-120.510,0.000,True
ZINC000000007001,lig1127,target001,dock,-9.040,target001,dock,-88.017,0.000,True
ZINC000000007002,lig1128,target001,autodock,-9.220,target001,autodock,-83.141,0.000,True
ZINC000000007003,lig1129,target001,vina,-9.380,target001,vina,-95.573,4.341,False
ZINC000000007009,lig1130,target001,vina,-6.100,target001,dock,-67.184,21.460,False
ZINC000000007013,lig1131,target001,autodock,-7.070,target001,autodock,-82.113,4.773,False
ZINC000000007027,lig1132,target001,vina,-10.710,target001,vina,-105.799,0.000,True
ZINC000000007031,lig1133,target001,autodock,-9.040,target001,autodock,-102.483,0.000,True
ZINC000000007037,lig1134,target001,autodock,-7.740,target001,autodock,-86.557,4.893,False
ZINC000000007041,lig1135,target001,autodock,-7.990,target001,vina,-96.238,1.988,True
ZINC000000007114,lig1136,target001,vina,-6.760,target001,vina,-79.437,3.312,False
ZINC000000007118,lig1137,target001,autodock,-7.430,target001,vina,-79.499,17.950,False
ZINC000000007131,lig1138,target001,autodock,-7.120,target001,autodock,-89.516,9.185,False
ZINC000000007181,lig1139,target001,autodock,-6.400,target001,autodock,-85.951,0.003,True
ZINC000000007182,lig1140,target001,autodock,-6.410,target001,autodock,-66.303,0.009,True
ZINC000000007218,lig1141,target001,autodock,-6.030,target001,vina,-73.495,2.347,False
ZINC000000007220,lig1142,target001,vina,-6.940,target001,dock,-81.713,18.628,False
ZINC000000007228,lig1143,target001,autodock,-6.800,target001,vina,-81.140,2.177,False
ZINC000000007238,lig1144,target001,autodock,-7.930,target001,autodock,-90.346,5.800,False
ZINC000000007253,lig1145,target001,autodock,-7.310,target001,vina,-75.495,22.708,False
ZINC000000007270,lig1146,target001,autodock,-8.080,target001,autodock,-84.668,5.870,False
ZINC000000007280,lig1147,target001,vina,-8.880,target001,autodock,-99.657,6.734,False
ZINC000000007282,lig1148,target001,autodock,-8.330,target001,autodock,-87.513,0.000,True
ZINC000000007301,lig1149,target001,autodock,-7.600,target001,vina,-92.260,4.889,False
ZINC000000007303,lig1150,target001,autodock,-7.420,target001,vina,-106.888,7.703,False
ZINC000000007322,lig1151,target001,autodock,-9.900,target001,vina,-100.996,6.503,False
ZINC000000007332,lig1152,target001,autodock,-8.150,target001,vina,-106.836,0.663,True
ZINC000000007340,lig1153,target001,autodock,-9.180,target001,autodock,-103.669,5.975,False
ZINC000000007341,lig1154,target001,autodock,-7.900,target001,autodock,-96.939,5.145,False
ZINC000000007359,lig1155,target001,autodock,-8.020,target001,vina,-98.703,4.214,False
ZINC000000007363,lig1156,target001,autodock,-8.850,target001,vina,-102.403,7.019,False
ZINC000000007374,lig1157,target001,vina,-8.170,target001,dock,-100.658,21.120,False
ZINC000000007382,lig1158,target001,autodock,-7.120,target001,autodock,-101.943,5.986,False
ZINC000000007410,lig1159,target001,autodock,-4.480,target001,autodock,-73.225,29.088,False
ZINC000000007429,lig1160,target001,autodock,-5.620,target001,vina,-73.862,2.743,False
ZINC000000007442,lig1161,target001,autodock,-8.510,target001,autodock,-94.661,7.197,False
ZINC000000007455,lig1162,target001,autodock,-10.980,target001,vina,-92.069,7.397,False
ZINC000000007459,lig1163,target001,autodock,-7.710,target001,autodock,-92.893,2.756,False
ZINC000000007460,lig1164,target001,autodock,-9.610,target001,vina,-97.002,7.587,False
ZINC000000007461,lig1165,target001,autodock,-8.280,target001,autodock,-77.808,4.068,False
ZINC000000007490,lig1166,target001,autodock,-7.140,target001,dock,-82.202,21.850,False
ZINC000000007493,lig1167,target001,autodock,-9.260,target001,autodock,-76.990,0.000,True
ZINC000000007496,lig1168,target001,autodock,-7.300,target001,autodock,-99.454,0.811,True
ZINC000000007501,lig1169,target001,autodock,-6.100,target001,dock,-81.285,21.452,False
ZINC000000007508,lig1170,target001,autodock,-7.340,target001,dock,-85.397,2.273,False
ZINC000000007518,lig1171,target001,autodock,-8.960,target001,autodock,-102.847,0.000,True
ZINC000000007525,lig1172,target001,autodock,-8.510,target001,autodock,-111.762,6.553,False
ZINC000000007528,lig1173,target001,autodock,-8.230,target001,vina,-101.569,14.871,False
ZINC000000007536,lig1174,target001,autodock,-8.860,target001,autodock,-90.604,1.459,True
ZINC000000007547,lig1175,target001,autodock,-7.630,target001,autodock,-100.317,13.541,False
ZINC000000007571,lig1176,target001,vina,-6.380,target001,vina,-72.117,0.000,True
ZINC000000007587,lig1177,target001,autodock,-6.800,target001,vina,-98.701,4.965,False
ZINC000000007604,lig1178,target001,autodock,-6.000,target001,vina,-70.753,18.832,False
ZINC000000007614,lig1179,target001,autodock,-8.550,target001,dock,-68.090,4.061,False
ZINC000000007621,lig1180,target001,vina,-7.260,target001,autodock,-72.312,1.960,True
ZINC000000007623,lig1181,target001,autodock,-6.610,target001,autodock,-83.103,0.000,True
ZINC000000007633,lig1182,target001,autodock,-8.920,target001,autodock,-112.219,0.000,True
ZINC000000007677,lig1183,target001,autodock,-8.380,target001,vina,-92.758,4.819,False
ZINC000000007697,lig1184,target001,autodock,-9.910,target001,autodock,-92.522,3.567,False
ZINC000000007708,lig1185,target001,autodock,-10.010,target001,autodock,-106.763,3.488,False
ZINC000000007724,lig1186,target001,autodock,-9.410,target001,vina,-92.859,4.516,False
ZINC000000007743,lig1187,target001,autodock,-7.010,target001,autodock,-103.395,0.000,True
ZINC000000007754,lig1188,target001,autodock,-7.590,target001,autodock,-84.250,5.412,False
ZINC000000007761,lig1189,target001,autodock,-8.740,target001,dock,-95.893,6.399,False
ZINC000000007782,lig1190,target001,autodock,-7.210,target001,vina,-77.404,5.145,False
ZINC000000007879,lig1191,target001,autodock,-9.930,target001,autodock,-100.549,6.622,False
ZINC000000007889,lig1192,target001,autodock,-5.610,target001,vina,-73.809,3.748,False
ZINC000000007947,lig1193,target001,autodock,-7.010,target001,autodock,-100.262,9.245,False
ZINC000000007981,lig1194,target001,vina,-8.260,target001,autodock,-86.938,4.631,False
ZINC000000007990,lig1195,target001,autodock,-6.450,target001,vina,-90.331,16.320,False
ZINC000000008010,lig1196,target001,autodock,-9.010,target001,vina,-87.415,3.739,False
ZINC000000008011,lig1197,target001,autodock,-10.250,target001,autodock,-99.783,5.437,False
ZINC000000008028,lig1198,target001,autodock,-7.050,target001,autodock,-76.676,4.172,False
ZINC000000008039,lig1199,target001,autodock,-7.970,target001,vina,-99.092,5.399,False
ZINC000000008046,lig1200,target001,dock,-6.680,target001,autodock,-70.371,5.359,False
ZINC000000008066,lig1201,target001,autodock,-5.870,target001,vina,-69.512,19.529,False
ZINC000000008107,lig1202,target001,autodock,-8.780,target001,autodock,-86.852,1.857,True
ZINC000000008126,lig1203,target001,autodock,-8.220,target001,autodock,-95.097,4.710,False
ZINC000000008247,lig1204,target001,vina,-6.230,target001,vina,-84.560,6.775,False
ZINC000000008248,lig1205,target001,vina,-6.620,target001,dock,-77.982,19.291,False
ZINC000000008254,lig1206,target001,autodock,-8.720,target001,autodock,-107.804,4.791,False
ZINC000000008255,lig1207,target001,autodock,-7.680,target001,vina,-104.083,4.875,False
ZINC000000008262,lig1208,target001,autodock,-7.780,target001,vina,-84.789,5.701,False
ZINC000000008288,lig1209,target001,autodock,-5.380,target001,autodock,-72.057,1.765,True
ZINC000000008332,lig1210,target001,autodock,-6.410,target001,vina,-83.804,3.362,False
ZINC000000008420,lig1211,target001,autodock,-7.330,target001,autodock,-103.011,5.033,False
ZINC000000008474,lig1212,target001,autodock,-6.230,target001,vina,-74.584,19.871,False
ZINC000000008476,lig1213,target001,vina,-6.120,target001,vina,-99.476,15.191,False
ZINC000000008479,lig1214,target001,vina,-7.790,target001,autodock,-104.601,14.518,False
ZINC000000008525,lig1215,target001,autodock,-8.640,target001,autodock,-91.554,4.869,False
ZINC000000008526,lig1216,target001,autodock,-6.780,target001,autodock,-95.885,0.392,True
ZINC000000008557,lig1217,target001,autodock,-8.870,target001,vina,-100.668,1.356,True
ZINC000000008558,lig1218,target001,autodock,-6.270,target001,vina,-77.337,1.552,True
ZINC000000008580,lig1219,target001,autodock,-6.420,target001,autodock,-69.097,5.404,False
ZINC000000008582,lig1220,target001,autodock,-10.460,target001,vina,-85.551,4.989,False
ZINC000000008596,lig1221,target001,autodock,-6.920,target001,autodock,-76.695,4.411,False
ZINC000000008597,lig1222,target001,autodock,-5.750,target001,dock,-67.132,18.601,False
ZINC000000008604,lig1223,target001,autodock,-8.710,target001,vina,-94.227,5.430,False
ZINC000000008605,lig1224,target001,dock,-5.070,target001,vina,-66.181,0.729,True
ZINC000000008630,lig1225,target001,autodock,-7.480,target001,vina,-87.229,6.007,False
ZINC000000008634,lig1226,target001,autodock,-7.840,target001,autodock,-90.708,6.221,False
ZINC000000008649,lig1227,target001,autodock,-8.680,target001,vina,-107.019,5.121,False
ZINC000000008650,lig1228,target001,autodock,-9.090,target001,autodock,-97.120,5.893,False
ZINC000000008664,lig1229,target001,autodock,-8.390,target001,autodock,-85.421,1.254,True
ZINC000000008678,lig1230,target001,autodock,-7.220,target001,vina,-65.843,3.568,False
ZINC000000008690,lig1231,target001,autodock,-9.400,target001,autodock,-93.184,5.113,False
ZINC000000008694,lig1232,target001,autodock,-9.080,target001,vina,-96.744,8.671,False
ZINC000000008705,lig1233,target001,autodock,-8.320,target001,vina,-97.054,4.708,False
ZINC000000008712,lig1234,target001,autodock,-7.420,target001,autodock,-97.518,3.307,False
ZINC000000008714,lig1235,target001,autodock,-6.930,target001,autodock,-84.380,1.360,True
ZINC000000008717,lig1236,target001,vina,-8.400,target001,vina,-87.264,0.000,True
ZINC000000008732,lig1237,target001,autodock,-8.950,target001,vina,-97.921,6.788,False
ZINC000000008736,lig1238,target001,autodock,-6.770,target001,autodock,-83.499,0.000,True
ZINC000000008754,lig1239,target001,autodock,-7.190,target001,vina,-80.921,7.377,False
ZINC000000008760,lig1240,target001,autodock,-7.320,target001,autodock,-80.190,4.439,False
ZINC000000008767,lig1241,target001,autodock,-6.770,target001,vina,-76.091,15.730,False
ZINC000000008769,lig1242,target001,vina,-8.950,target001,autodock,-107.038,4.451,False
ZINC000000008780,lig1243,target001,autodock,-6.270,target001,dock,-96.654,3.345,False
ZINC000000008787,lig1244,target001,autodock,-7.460,target001,autodock,-101.347,0.000,True
ZINC000000008794,lig1245,target001,autodock,-9.000,target001,autodock,-95.980,0.000,True
ZINC000000008809,lig1246,target001,autodock,-8.180,target001,autodock,-100.086,15.096,False
ZINC000000008820,lig1247,target001,vina,-7.710,target001,vina,-88.047,4.856,False
ZINC000000008826,lig1248,target001,autodock,-7.210,target001,vina,-86.626,3.650,False
ZINC000000008847,lig1249,target001,autodock,-8.880,target001,dock,-89.546,3.621,False
ZINC000000008849,lig1250,target001,autodock,-6.990,target001,vina,-89.719,3.028,False
ZINC000000008854,lig1251,target001,autodock,-8.190,target001,autodock,-84.554,3.839,False
ZINC000000008866,lig1252,target001,autodock,-9.330,target001,vina,-94.657,3.192,False
ZINC000000008885,lig1253,target001,autodock,-8.850,target001,autodock,-88.049,6.931,False
ZINC000000008906,lig1254,target001,autodock,-8.540,target001,autodock,-80.533,5.675,False
ZINC000000008907,lig1255,target001,autodock,-7.990,target001,vina,-92.331,5.300,False
ZINC000000008908,lig1256,target001,autodock,-6.740,target001,autodock,-79.403,6.495,False
ZINC000000008911,lig1257,target001,autodock,-7.620,target001,autodock,-82.956,0.000,True
ZINC000000008932,lig1258,target001,autodock,-5.110,target001,vina,-64.206,4.063,False
ZINC000000008933,lig1259,target001,autodock,-9.720,target001,vina,-74.843,4.678,False
ZINC000000008935,lig1260,target001,autodock,-7.130,target001,dock,-80.405,19.701,False
ZINC000000008936,lig1261,target001,autodock,-5.480,target001,vina,-66.388,4.408,False
ZINC000000008954,lig1262,target001,autodock,-8.400,target001,vina,-92.043,5.267,False
ZINC000000008959,lig1263,target001,autodock,-9.610,target001,autodock,-96.010,0.004,True
ZINC000000008974,lig1264,target001,autodock,-7.880,target001,vina,-89.579,19.950,False
ZINC000000008987,lig1265,target001,autodock,-6.310,target001,autodock,-87.885,5.448,False
ZINC000000008997,lig1266,target001,vina,-9.490,target001,vina,-82.317,4.261,False
ZINC000000009005,lig1267,target001,autodock,-7.620,target001,autodock,-69.117,5.385,False
ZINC000000009006,lig1268,target001,autodock,-8.610,target001,dock,-91.431,6.781,False
ZINC000000009017,lig1269,target001,autodock,-9.170,target001,autodock,-110.437,6.491,False
ZINC000000009032,lig1270,target001,autodock,-10.230,target001,autodock,-95.813,7.105,False
ZINC000000009033,lig1271,target001,autodock,-9.860,target001,autodock,-110.032,6.553,False
ZINC000000009044,lig1272,target001,autodock,-6.560,target001,autodock,-72.470,3.697,False
ZINC000000009049,lig1273,target001,autodock,-7.540,target001,dock,-98.817,20.128,False
ZINC000000009057,lig1274,target001,vina,-6.720,target001,dock,-76.112,2.679,False
ZINC000000009061,lig1275,target001,autodock,-9.270,target001,autodock,-92.869,3.541,False
ZINC000000009073,lig1276,target001,autodock,-7.980,target001,autodock,-83.155,5.319,False
ZINC000000009080,lig1277,target001,autodock,-9.930,target001,vina,-117.973,5.756,False
ZINC000000009082,lig1278,target001,autodock,-8.800,target001,autodock,-97.304,4.374,False
ZINC000000009083,lig1279,target001,autodock,-7.110,target001,vina,-88.768,21.056,False
ZINC000000009086,lig1280,target001,autodock,-8.290,target001,vina,-91.243,5.927,False
ZINC000000009090,lig1281,target001,autodock,-7.710,target001,autodock,-87.437,0.000,True
ZINC000000009097,lig1282,target001,autodock,-7.950,target001,autodock,-85.263,4.588,False
ZINC000000009107,lig1283,target001,autodock,-9.200,target001,vina,-112.264,3.015,False
ZINC000000009111,lig1284,target001,autodock,-7.570,target001,autodock,-84.921,2.986,False
ZINC000000009117,lig1285,target001,autodock,-7.680,target001,autodock,-93.696,0.000,True
ZINC000000009129,lig1286,target001,autodock,-7.250,target001,autodock,-76.820,3.597,False
ZINC000000009136,lig1287,target001,autodock,-10.600,target001,vina,-107.680,4.618,False
ZINC000000009158,lig1288,target001,autodock,-8.560,target001,autodock,-105.799,5.479,False
ZINC000000009173,lig1289,target001,autodock,-9.010,target001,autodock,-103.273,0.000,True
ZINC000000009177,lig1290,target001,autodock,-8.840,target001,vina,-87.363,4.440,False
ZINC000000009192,lig1291,target001,autodock,-7.270,target001,vina,-66.964,3.916,False
ZINC000000009203,lig1292,target001,autodock,-9.450,target001,dock,-88.436,7.550,False
ZINC000000009223,lig1293,target001,autodock,-7.090,target001,autodock,-77.912,4.136,False
ZINC000000009241,lig1294,target001,autodock,-6.400,target001,vina,-70.805,4.392,False
ZINC000000009252,lig1295,target001,autodock,-8.260,target001,autodock,-98.947,3.876,False
ZINC000000009262,lig1296,target001,autodock,-8.340,target001,dock,-90.724,19.192,False
ZINC000000009264,lig1297,target001,autodock,-6.920,target001,dock,-75.487,13.993,False
ZINC000000009278,lig1298,target001,autodock,-7.100,target001,autodock,-94.376,0.000,True
ZINC000000009280,lig1299,target001,autodock,-9.110,target001,dock,-108.125,1.109,True
ZINC000000009283,lig1300,target001,autodock,-4.410,target001,vina,-68.873,4.292,False
ZINC000000009321,lig1301,target001,autodock,-6.840,target001,vina,-86.002,10.667,False
ZINC000000009340,lig1302,target001,autodock,-8.150,target001,vina,-83.841,6.555,False
ZINC000000009341,lig1303,target001,autodock,-7.910,target001,vina,-79.144,3.878,False
ZINC000000009342,lig1304,target001,autodock,-7.090,target001,autodock,-88.507,3.952,False
ZINC000000009350,lig1305,target001,autodock,-8.650,target001,vina,-82.799,4.813,False
ZINC000000009353,lig1306,target001,autodock,-11.660,target001,dock,-99.697,13.471,False
ZINC000000009390,lig1307,target001,autodock,-5.610,target001,dock,-72.527,20.522,False
ZINC000000009392,lig1308,target001,autodock,-5.110,target001,vina,-73.486,4.372,False
ZINC000000009394,lig1309,target001,autodock,-8.670,target001,autodock,-95.782,0.000,True
ZINC000000009404,lig1310,target001,autodock,-6.530,target001,vina,-71.354,5.365,False
ZINC000000009463,lig1311,target001,autodock,-7.260,target001,autodock,-88.588,0.104,True
ZINC000000009515,lig1312,target001,autodock,-6.880,target001,vina,-88.789,20.489,False
ZINC000000009568,lig1313,target001,autodock,-6.240,target001,vina,-65.680,5.740,False
ZINC000000009590,lig1314,target001,autodock,-7.730,target001,autodock,-84.125,4.451,False
ZINC000000009592,lig1315,target001,vina,-6.440,target001,vina,-85.928,2.786,False
ZINC000000009612,lig1316,target001,vina,-6.660,target001,vina,-79.469,7.140,False
ZINC000000009654,lig1317,target001,autodock,-8.650,target001,vina,-99.118,7.627,False
ZINC000000009671,lig1318,target001,vina,-5.520,target001,dock,-78.342,21.356,False
ZINC000000009686,lig1319,target001,autodock,-7.920,target001,vina,-87.098,6.698,False
ZINC000000009708,lig1320,target001,autodock,-5.040,target001,dock,-81.704,19.383,False
ZINC000000009710,lig1321,target001,autodock,-6.860,target001,vina,-87.791,3.023,False
ZINC000000009766,lig1322,target001,autodock,-8.620,target001,autodock,-90.221,1.576,True
ZINC000000009769,lig1323,target001,autodock,-5.750,target001,vina,-81.091,6.451,False
ZINC000000009809,lig1324,target001,vina,-8.260,target001,vina,-97.893,0.000,True
ZINC000000009816,lig1325,target001,autodock,-6.810,target001,vina,-74.243,21.508,False
ZINC000000009818,lig1326,target001,autodock,-8.780,target001,vina,-79.177,2.997,False
ZINC000000009880,lig1327,target001,autodock,-7.270,target001,autodock,-80.952,6.990,False
ZINC000000009930,lig1328,target001,vina,-7.430,target001,dock,-98.326,19.842,False
ZINC000000009969,lig1329,target001,autodock,-11.290,target001,vina,-87.980,5.522,False
ZINC000000010037,lig1330,target001,autodock,-7.830,target001,dock,-100.017,9.402,False
ZINC000000010039,lig1331,target001,autodock,-8.290,target001,autodock,-97.999,0.000,True
ZINC000000010110,lig1332,target001,autodock,-6.510,target001,autodock,-68.536,1.029,True
ZINC000000010163,lig1333,target001,autodock,-5.540,target001,vina,-67.929,3.647,False
ZINC000000010250,lig1334,target001,autodock,-5.320,target001,dock,-78.504,20.739,False
ZINC000000010251,lig1335,target001,autodock,-5.340,target001,dock,-78.524,22.579,False
ZINC000000010347,lig1336,target001,autodock,-7.170,target001,dock,-89.733,21.277,False
ZINC000000010348,lig1337,target001,autodock,-5.670,target001,vina,-70.766,21.072,False
ZINC000000010352,lig1338,target001,autodock,-6.300,target001,autodock,-75.566,3.506,False
ZINC000000010426,lig1339,target001,autodock,-8.460,target001,autodock,-91.039,0.000,True
ZINC000000010428,lig1340,target001,autodock,-8.100,target001,autodock,-99.870,0.000,True
ZINC000000010457,lig1341,target001,autodock,-9.100,target001,autodock,-104.500,2.799,False
ZINC000000010479,lig1342,target001,autodock,-8.250,target001,dock,-101.637,19.903,False
ZINC000000010483,lig1343,target001,autodock,-8.630,target001,autodock,-98.263,7.918,False
ZINC000000010484,lig1344,target001,autodock,-8.200,target001,autodock,-98.614,5.216,False
ZINC000000010493,lig1345,target001,autodock,-7.330,target001,autodock,-88.085,5.839,False
ZINC000000010523,lig1346,target001,vina,-8.030,target001,dock,-83.008,21.996,False
ZINC000000010534,lig1347,target001,autodock,-7.030,target001,autodock,-80.539,0.000,True
ZINC000000010547,lig1348,target001,autodock,-7.700,target001,vina,-95.700,6.008,False
ZINC000000010548,lig1349,target001,autodock,-8.210,target001,autodock,-101.139,0.000,True
ZINC000000010601,lig1350,target001,autodock,-6.250,target001,dock,-90.224,21.752,False
ZINC000000010612,lig1351,target001,autodock,-4.710,target001,vina,-76.017,4.435,False
ZINC000000010652,lig1352,target001,autodock,-6.000,target001,dock,-81.415,19.262,False
ZINC000000010654,lig1353,target001,dock,-5.840,target001,dock,-87.530,19.993,False
ZINC000000010656,lig1354,target001,dock,-5.600,target001,autodock,-81.310,2.753,False
ZINC000000010683,lig1355,target001,autodock,-8.190,target001,vina,-100.853,1.115,True
ZINC000000010718,lig1356,target001,autodock,-6.850,target001,dock,-81.333,18.974,False
ZINC000000010719,lig1357,target001,autodock,-6.020,target001,vina,-75.254,19.802,False
ZINC000000010720,lig1358,target001,autodock,-4.850,target001,dock,-74.968,20.063,False
ZINC000000010721,lig1359,target001,autodock,-6.260,target001,vina,-79.625,19.561,False
ZINC000000010753,lig1360,target001,autodock,-4.980,target001,vina,-76.166,2.538,False
ZINC000000010761,lig1361,target001,autodock,-6.910,target001,vina,-73.006,3.429,False
ZINC000000010762,lig1362,target001,autodock,-7.170,target001,dock,-75.546,3.739,False
ZINC000000010906,lig1363,target001,autodock,-11.290,target001,autodock,-112.029,3.868,False
ZINC000000010913,lig1364,target001,autodock,-6.470,target001,autodock,-78.870,19.988,False
ZINC000000010919,lig1365,target001,autodock,-7.750,target001,autodock,-90.475,0.000,True
ZINC000000010956,lig1366,target001,autodock,-7.860,target001,autodock,-90.841,1.176,True
ZINC000000010961,lig1367,target001,autodock,-9.490,target001,vina,-94.102,2.440,False
ZINC000000010966,lig1368,target001,autodock,-5.850,target001,dock,-86.868,19.500,False
ZINC000000010998,lig1369,target001,vina,-6.840,target001,vina,-73.058,8.260,False
ZINC000000011024,lig1370,target001,autodock,-8.580,target001,vina,-97.736,4.460,False
ZINC000000011052,lig1371,target001,autodock,-6.250,target001,autodock,-68.400,2.804,False
ZINC000000011058,lig1372,target001,autodock,-5.590,target001,autodock,-88.897,0.000,True
ZINC000000011060,lig1373,target001,autodock,-5.780,target001,autodock,-69.797,3.288,False
ZINC000000011114,lig1374,target001,dock,-7.300,target001,autodock,-85.896,5.520,False
ZINC000000011175,lig1375,target001,vina,-6.280,target001,dock,-78.203,19.703,False
ZINC000000011241,lig1376,target001,autodock,-7.020,target001,dock,-62.816,20.595,False
ZINC000000011268,lig1377,target001,autodock,-7.650,target001,autodock,-89.991,6.087,False
ZINC000000011272,lig1378,target001,autodock,-7.770,target001,vina,-104.563,3.173,False
ZINC000000011282,lig1379,target001,vina,-8.270,target001,vina,-98.464,2.646,False
ZINC000000011283,lig1380,target001,vina,-8.630,target001,vina,-93.972,0.000,True
ZINC000000011294,lig1381,target001,autodock,-7.760,target001,autodock,-87.199,6.550,False
ZINC000000011301,lig1382,target001,autodock,-7.590,target001,vina,-93.725,14.416,False
ZINC000000011304,lig1383,target001,vina,-7.590,target001,vina,-80.208,0.000,True
ZINC000000011406,lig1384,target001,autodock,-7.740,target001,vina,-77.436,6.191,False
ZINC000000011409,lig1385,target001,autodock,-7.590,target001,dock,-80.700,6.070,False
ZINC000000011462,lig1386,target001,autodock,-7.910,target001,autodock,-97.940,0.000,True
ZINC000000011544,lig1387,target001,autodock,-7.730,target001,dock,-95.764,20.791,False
ZINC000000011581,lig1388,target001,vina,-6.420,target001,autodock,-69.508,1.453,True
ZINC000000011605,lig1389,target001,autodock,-6.070,target001,vina,-71.556,5.591,False
ZINC000000011608,lig1390,target001,autodock,-6.290,target001,dock,-76.078,19.877,False
ZINC000000011609,lig1391,target001,autodock,-6.530,target001,dock,-84.158,20.563,False
ZINC000000011613,lig1392,target001,autodock,-5.970,target001,dock,-78.789,18.854,False
ZINC000000011646,lig1393,target001,vina,-8.130,target001,vina,-106.710,0.000,True
ZINC000000011647,lig1394,target001,autodock,-8.680,target001,vina,-105.951,6.495,False
ZINC000000011658,lig1395,target001,autodock,-8.230,target001,dock,-93.451,7.975,False
ZINC000000011665,lig1396,target001,autodock,-9.210,target001,vina,-97.322,4.385,False
ZINC000000011703,lig1397,target001,vina,-6.580,target001,dock,-93.880,19.405,False
ZINC000000011706,lig1398,target001,autodock,-6.960,target001,autodock,-86.426,0.000,True
ZINC000000011876,lig1399,target001,autodock,-6.640,target001,dock,-79.070,20.544,False
ZINC000000011877,lig1400,target001,autodock,-7.970,target001,autodock,-92.070,7.135,False
ZINC000000011879,lig1401,target001,autodock,-8.070,target001,autodock,-93.278,4.040,False
ZINC000000011896,lig1402,target001,autodock,-6.530,target001,dock,-77.124,20.304,False
ZINC000000011920,lig1403,target001,autodock,-7.270,target001,autodock,-77.285,5.695,False
ZINC000000011921,lig1404,target001,autodock,-5.440,target001,autodock,-80.375,0.000,True
ZINC000000011924,lig1405,target001,autodock,-6.780,target001,autodock,-87.984,3.291,False
ZINC000000011930,lig1406,target001,autodock,-7.480,target001,autodock,-81.388,5.600,False
ZINC000000011941,lig1407,target001,autodock,-5.850,target001,dock,-71.499,23.081,False
ZINC000000012117,lig1408,target001,autodock,-7.430,target001,autodock,-82.177,2.170,False
ZINC000000012154,lig1409,target001,autodock,-8.390,target001,autodock,-115.166,0.000,True
ZINC000000012162,lig1410,target001,autodock,-7.430,target001,autodock,-93.539,4.791,False
ZINC000000012188,lig1411,target001,autodock,-7.680,target001,vina,-81.261,5.399,False
ZINC000000012200,lig1412,target001,autodock,-9.090,target001,autodock,-91.859,2.957,False
ZINC000000012201,lig1413,target001,autodock,-7.670,target001,autodock,-97.729,3.461,False
ZINC000000012240,lig1414,target001,autodock,-5.610,target001,dock,-74.890,20.642,False
ZINC000000012292,lig1415,target001,autodock,-6.580,target001,vina,-88.778,20.703,False
ZINC000000012331,lig1416,target001,vina,-6.850,target001,vina,-88.981,4.468,False
ZINC000000012332,lig1417,target001,dock,-7.160,target001,vina,-93.737,21.939,False
ZINC000000012348,lig1418,target001,autodock,-7.030,target001,dock,-87.003,5.471,False
ZINC000000012396,lig1419,target001,autodock,-7.860,target001,vina,-102.448,6.235,False
ZINC000000012426,lig1420,target001,autodock,-9.400,target001,autodock,-105.402,0.000,True
ZINC000000012485,lig1421,target001,autodock,-6.950,target001,vina,-84.495,6.854,False
ZINC000000012612,lig1422,target001,autodock,-6.970,target001,autodock,-106.702,8.095,False
ZINC000000012618,lig1423,target001,autodock,-6.960,target001,autodock,-76.458,0.000,True
ZINC000000012630,lig1424,target001,autodock,-7.510,target001,autodock,-98.246,0.000,True
ZINC000000012631,lig1425,target001,autodock,-7.700,target001,dock,-88.624,5.743,False
ZINC000000012656,lig1426,target001,autodock,-6.600,target001,autodock,-74.677,4.275,False
ZINC000000012698,lig1427,target001,autodock,-8.760,target001,autodock,-108.364,6.373,False
ZINC000000012729,lig1428,target001,autodock,-7.280,target001,autodock,-85.724,4.262,False
ZINC000000012730,lig1429,target001,autodock,-7.150,target001,vina,-81.583,4.098,False
ZINC000000012753,lig1430,target001,autodock,-7.040,target001,dock,-66.317,21.397,False
ZINC000000012760,lig1431,target001,autodock,-5.520,target001,dock,-70.736,25.043,False
ZINC000000012779,lig1432,target001,autodock,-7.650,target001,autodock,-93.505,0.000,True
ZINC000000012803,lig1433,target001,autodock,-6.270,target001,autodock,-73.854,4.938,False
ZINC000000012806,lig1434,target001,autodock,-7.660,target001,vina,-82.392,7.431,False
