name,ligID,targetID_autodock,instance_autodock,autodock,targetID_vina,instance_vina,vina,targetID_dsx,instance_dsx,dsx,rmsd_autodock_vina,rmsd_autodock_dsx,consensus
ZINC000000035221,lig3131,target001,autodock,-7.830,target001,vina,-7.962,target001,vina,-93.630,7.029,7.029,False
ZINC000000035235,lig3132,target001,autodock,-6.530,target001,vina,-7.084,target001,autodock,-79.303,10.260,16.456,False
ZINC000000035251,lig3133,target001,autodock,-7.580,target001,autodock,-7.139,target001,dock,-95.299,0.000,21.105,False
ZINC000000035254,lig3134,target001,autodock,-9.440,target001,autodock,-9.020,target001,vina,-98.102,1.154,1.155,True
ZINC000000035272,lig3135,target001,autodock,-8.700,target001,autodock,-7.808,target001,autodock,-91.494,0.000,0.000,True
ZINC000000035274,lig3136,target001,autodock,-8.380,target001,autodock,-8.123,target001,autodock,-92.692,1.042,1.042,True
ZINC000000035277,lig3137,target001,vina,-9.980,target001,vina,-9.224,target001,vina,-107.053,0.000,4.924,False
ZINC000000035286,lig3138,target001,autodock,-7.810,target001,vina,-7.699,target001,vina,-72.005,5.279,3.907,False
ZINC000000035294,lig3139,target001,autodock,-8.700,target001,autodock,-8.189,target001,autodock,-80.720,1.349,2.393,False
ZINC000000035300,lig3140,target001,autodock,-8.440,target001,autodock,-7.425,target001,autodock,-88.628,14.942,15.125,False
ZINC000000035308,lig3141,target001,autodock,-8.570,target001,autodock,-8.507,target001,dock,-93.966,5.379,4.229,False
ZINC000000035327,lig3142,target001,autodock,-8.430,target001,vina,-6.979,target001,vina,-85.589,1.517,12.577,False
ZINC000000035331,lig3143,target001,autodock,-7.860,target001,vina,-8.987,target001,dock,-98.090,5.184,19.023,False
ZINC000000035340,lig3144,target001,autodock,-10.260,target001,vina,-8.787,target001,autodock,-99.959,4.283,1.713,False
ZINC000000035341,lig3145,target001,autodock,-10.040,target001,autodock,-9.239,target001,vina,-95.126,3.022,3.012,False
ZINC000000035342,lig3146,target001,autodock,-8.930,target001,vina,-8.533,target001,vina,-91.516,4.203,3.141,False
ZINC000000035344,lig3147,target001,autodock,-8.560,target001,vina,-7.245,target001,autodock,-98.594,5.480,6.143,False
ZINC000000035353,lig3148,target001,autodock,-8.410,target001,vina,-6.872,target001,vina,-97.616,11.215,12.358,False
ZINC000000035358,lig3149,target001,autodock,-9.480,target001,vina,-6.603,target001,autodock,-97.522,3.011,6.042,False
ZINC000000035363,lig3150,target001,autodock,-8.820,target001,autodock,-9.266,target001,autodock,-93.896,1.499,6.150,False
ZINC000000035366,lig3151,target001,autodock,-8.810,target001,autodock,-7.556,target001,vina,-105.552,6.788,6.627,False
ZINC000000035372,lig3152,target001,autodock,-7.010,target001,dock,-7.046,target001,dock,-93.144,6.380,6.380,False
ZINC000000035374,lig3153,target001,autodock,-8.160,target001,dock,-7.468,target001,autodock,-93.574,8.330,11.546,False
ZINC000000035385,lig3154,target001,autodock,-6.700,target001,autodock,-7.101,target001,autodock,-79.134,0.000,5.893,False
ZINC000000035387,lig3155,target001,autodock,-9.770,target001,autodock,-8.917,target001,autodock,-94.294,4.743,4.263,False
ZINC000000035388,lig3156,target001,autodock,-7.150,target001,vina,-6.777,target001,vina,-86.584,7.670,7.778,False
ZINC000000035391,lig3157,target001,autodock,-8.750,target001,autodock,-7.950,target001,autodock,-99.873,9.720,9.720,False
ZINC000000035399,lig3158,target001,autodock,-6.920,target001,autodock,-6.255,target001,dock,-86.456,0.000,19.858,False
ZINC000000035406,lig3159,target001,vina,-10.140,target001,vina,-8.762,target001,autodock,-100.623,6.418,2.121,False
ZINC000000035415,lig3160,target001,autodock,-6.400,target001,autodock,-6.989,target001,autodock,-80.587,4.782,4.782,False
ZINC000000035433,lig3161,target001,autodock,-9.100,target001,vina,-6.954,target001,vina,-99.086,6.951,14.784,False
ZINC000000035434,lig3162,target001,autodock,-8.870,target001,vina,-6.838,target001,vina,-101.601,6.591,7.056,False
ZINC000000035443,lig3163,target001,autodock,-8.100,target001,autodock,-6.847,target001,autodock,-92.516,4.431,4.431,False
ZINC000000035444,lig3164,target001,autodock,-8.390,target001,autodock,-7.646,target001,vina,-96.728,0.000,3.567,False
ZINC000000035446,lig3165,target001,autodock,-7.800,target001,autodock,-6.981,target001,autodock,-86.042,3.246,3.246,False
ZINC000000035447,lig3166,target001,autodock,-8.240,target001,autodock,-6.973,target001,autodock,-107.312,3.836,3.836,False
ZINC000000035450,lig3167,target001,autodock,-8.550,target001,autodock,-7.675,target001,vina,-96.339,0.000,3.651,False
ZINC000000035458,lig3168,target001,autodock,-8.790,target001,vina,-7.559,target001,autodock,-98.562,3.177,0.000,False
ZINC000000035464,lig3169,target001,autodock,-8.980,target001,dock,-7.915,target001,dock,-100.429,7.194,7.194,False
ZINC000000035489,lig3170,target001,autodock,-8.210,target001,vina,-7.713,target001,vina,-102.547,5.762,2.940,False
ZINC000000035503,lig3171,target001,vina,-7.890,target001,dock,-6.935,target001,dock,-95.837,1.565,1.565,True
ZINC000000035521,lig3172,target001,autodock,-8.330,target001,autodock,-6.968,target001,vina,-84.360,1.478,2.827,False
ZINC000000035522,lig3173,target001,autodock,-8.580,target001,autodock,-6.513,target001,autodock,-91.389,2.775,5.919,False
ZINC000000035523,lig3174,target001,autodock,-6.700,target001,vina,-7.066,target001,dock,-83.947,3.201,2.525,False
ZINC000000035525,lig3175,target001,autodock,-7.880,target001,autodock,-7.399,target001,vina,-88.136,0.000,6.004,False
ZINC000000035542,lig3176,target001,autodock,-10.350,target001,autodock,-7.251,target001,autodock,-98.698,0.000,6.209,False
ZINC000000035547,lig3177,target001,autodock,-7.730,target001,autodock,-7.070,target001,autodock,-89.439,0.000,6.497,False
ZINC000000035551,lig3178,target001,autodock,-7.900,target001,autodock,-8.242,target001,autodock,-87.526,5.496,4.033,False
ZINC000000035552,lig3179,target001,autodock,-9.240,target001,autodock,-7.921,target001,vina,-103.962,0.000,4.689,False
ZINC000000035554,lig3180,target001,autodock,-8.840,target001,vina,-7.767,target001,dock,-110.427,4.440,5.876,False
ZINC000000035558,lig3181,target001,vina,-9.400,target001,vina,-8.012,target001,autodock,-110.313,0.000,4.377,False
ZINC000000035561,lig3182,target001,autodock,-8.600,target001,vina,-7.207,target001,vina,-95.598,4.446,4.446,False
ZINC000000035563,lig3183,target001,autodock,-6.900,target001,autodock,-8.142,target001,dock,-81.016,0.001,8.000,False
ZINC000000035565,lig3184,target001,autodock,-8.270,target001,autodock,-7.803,target001,dock,-88.189,0.000,7.681,False
ZINC000000035579,lig3185,target001,autodock,-8.870,target001,autodock,-8.454,target001,autodock,-91.168,7.586,7.586,False
ZINC000000035582,lig3186,target001,autodock,-8.430,target001,autodock,-7.863,target001,autodock,-87.541,7.694,7.591,False
ZINC000000035583,lig3187,target001,autodock,-7.550,target001,vina,-5.629,target001,autodock,-72.241,14.506,15.444,False
ZINC000000035584,lig3188,target001,autodock,-7.750,target001,vina,-7.885,target001,autodock,-88.593,7.782,0.000,False
ZINC000000035586,lig3189,target001,autodock,-7.720,target001,vina,-7.897,target001,autodock,-79.792,3.880,1.471,False
ZINC000000035587,lig3190,target001,autodock,-9.070,target001,autodock,-8.024,target001,vina,-85.003,1.015,5.099,False
ZINC000000035589,lig3191,target001,autodock,-8.760,target001,vina,-7.864,target001,autodock,-100.777,5.765,1.619,False
ZINC000000035591,lig3192,target001,autodock,-8.040,target001,vina,-7.401,target001,vina,-92.932,7.360,7.625,False
ZINC000000035596,lig3193,target001,autodock,-7.820,target001,autodock,-7.497,target001,autodock,-71.822,0.000,0.031,True
ZINC000000035597,lig3194,target001,vina,-7.960,target001,vina,-7.640,target001,vina,-103.143,3.202,3.202,False
ZINC000000035600,lig3195,target001,autodock,-8.860,target001,vina,-7.421,target001,autodock,-103.249,8.223,1.886,False
ZINC000000035602,lig3196,target001,autodock,-7.350,target001,dock,-6.384,target001,autodock,-78.999,7.639,0.000,False
ZINC000000035604,lig3197,target001,autodock,-9.560,target001,vina,-7.609,target001,autodock,-102.430,1.205,2.655,False
ZINC000000035608,lig3198,target001,autodock,-11.290,target001,vina,-7.673,target001,vina,-108.845,4.620,4.964,False
ZINC000000035610,lig3199,target001,autodock,-8.380,target001,vina,-7.543,target001,vina,-97.333,6.159,6.159,False
ZINC000000035630,lig3200,target001,autodock,-7.540,target001,autodock,-7.250,target001,autodock,-84.564,7.079,4.178,False
ZINC000000035631,lig3201,target001,autodock,-8.480,target001,vina,-7.958,target001,vina,-98.513,7.026,7.026,False
ZINC000000035633,lig3202,target001,autodock,-7.660,target001,autodock,-6.702,target001,vina,-83.304,6.795,3.509,False
ZINC000000035634,lig3203,target001,autodock,-7.460,target001,autodock,-6.406,target001,autodock,-75.724,0.000,6.541,False
ZINC000000035638,lig3204,target001,autodock,-7.820,target001,vina,-7.648,target001,autodock,-92.956,8.144,0.000,False
ZINC000000035640,lig3205,target001,autodock,-10.110,target001,vina,-7.754,target001,vina,-100.632,6.723,4.673,False
ZINC000000035642,lig3206,target001,autodock,-8.570,target001,vina,-7.796,target001,vina,-93.241,2.446,2.934,False
ZINC000000035647,lig3207,target001,dock,-7.620,target001,dock,-7.766,target001,autodock,-92.005,0.000,4.504,False
ZINC000000035648,lig3208,target001,autodock,-8.390,target001,vina,-7.302,target001,vina,-99.816,2.479,2.479,False
ZINC000000035651,lig3209,target001,autodock,-7.370,target001,vina,-7.195,target001,vina,-87.927,2.788,4.188,False
ZINC000000035656,lig3210,target001,autodock,-9.700,target001,autodock,-7.866,target001,vina,-102.150,0.000,8.722,False
ZINC000000035659,lig3211,target001,autodock,-7.900,target001,dock,-7.237,target001,dock,-85.591,3.286,3.466,False
ZINC000000035666,lig3212,target001,autodock,-7.020,target001,autodock,-7.025,target001,autodock,-80.105,0.401,19.239,False
ZINC000000035669,lig3213,target001,autodock,-8.600,target001,vina,-7.889,target001,vina,-91.630,3.661,1.244,False
ZINC000000035677,lig3214,target001,autodock,-7.940,target001,autodock,-7.532,target001,autodock,-91.374,8.880,8.266,False
ZINC000000035678,lig3215,target001,vina,-7.430,target001,vina,-7.932,target001,autodock,-88.592,0.000,3.235,False
ZINC000000035694,lig3216,target001,autodock,-8.760,target001,autodock,-8.705,target001,autodock,-92.164,6.363,6.363,False
ZINC000000035698,lig3217,target001,autodock,-9.030,target001,vina,-7.063,target001,autodock,-99.655,4.968,0.000,False
ZINC000000035702,lig3218,target001,vina,-8.780,target001,vina,-6.851,target001,vina,-97.763,0.000,0.000,True
ZINC000000035704,lig3219,target001,autodock,-9.620,target001,autodock,-7.671,target001,autodock,-93.515,0.000,5.138,False
ZINC000000035709,lig3220,target001,vina,-8.480,target001,vina,-7.534,target001,vina,-98.918,0.000,0.000,True
ZINC000000035716,lig3221,target001,vina,-6.800,target001,vina,-6.631,target001,autodock,-74.304,0.000,14.146,False
ZINC000000035717,lig3222,target001,autodock,-8.660,target001,autodock,-9.304,target001,autodock,-102.299,0.000,0.000,True
ZINC000000035720,lig3223,target001,autodock,-9.160,target001,autodock,-7.400,target001,autodock,-92.002,7.604,7.604,False
ZINC000000035727,lig3224,target001,autodock,-6.740,target001,vina,-6.717,target001,dock,-73.685,3.464,3.480,False
ZINC000000035741,lig3225,target001,autodock,-8.130,target001,vina,-7.833,target001,vina,-80.889,6.540,4.158,False
ZINC000000035745,lig3226,target001,autodock,-7.640,target001,vina,-7.380,target001,autodock,-81.755,1.621,2.315,False
ZINC000000035746,lig3227,target001,autodock,-7.360,target001,vina,-7.626,target001,autodock,-88.139,2.295,7.754,False
ZINC000000035773,lig3228,target001,autodock,-7.960,target001,dock,-6.801,target001,dock,-96.998,21.194,21.194,False
ZINC000000035777,lig3229,target001,autodock,-7.250,target001,vina,-7.689,target001,dock,-80.197,21.994,21.752,False
ZINC000000035782,lig3230,target001,autodock,-7.970,target001,dock,-6.878,target001,vina,-79.410,6.135,3.573,False
ZINC000000035793,lig3231,target001,autodock,-7.540,target001,autodock,-8.091,target001,dock,-74.130,3.820,19.225,False
ZINC000000035812,lig3232,target001,autodock,-6.340,target001,vina,-7.669,target001,autodock,-75.797,1.675,0.000,True
ZINC000000035815,lig3233,target001,autodock,-7.200,target001,autodock,-7.094,target001,dock,-83.354,3.115,18.831,False
ZINC000000035828,lig3234,target001,autodock,-7.310,target001,vina,-7.560,target001,vina,-78.252,7.705,7.705,False
ZINC000000035848,lig3235,target001,autodock,-8.160,target001,vina,-7.869,target001,dock,-96.293,5.762,20.599,False
ZINC000000035854,lig3236,target001,autodock,-7.360,target001,vina,-7.454,target001,dock,-85.318,5.637,4.102,False
ZINC000000035880,lig3237,target001,autodock,-7.460,target001,autodock,-7.564,target001,dock,-81.940,0.000,7.748,False
ZINC000000035883,lig3238,target001,autodock,-7.790,target001,autodock,-7.734,target001,vina,-85.907,3.323,5.427,False
ZINC000000035889,lig3239,target001,autodock,-7.890,target001,autodock,-7.137,target001,vina,-86.831,5.639,5.322,False
ZINC000000035904,lig3240,target001,autodock,-8.390,target001,autodock,-7.275,target001,autodock,-74.052,1.850,4.833,False
ZINC000000035910,lig3241,target001,autodock,-8.420,target001,autodock,-7.931,target001,autodock,-97.802,5.411,0.000,False
ZINC000000035918,lig3242,target001,autodock,-7.890,target001,dock,-7.366,target001,dock,-87.184,7.566,7.566,False
ZINC000000035919,lig3243,target001,dock,-7.740,target001,dock,-7.296,target001,vina,-94.887,0.000,4.435,False
ZINC000000035920,lig3244,target001,autodock,-7.090,target001,vina,-7.800,target001,autodock,-82.664,6.902,4.748,False
ZINC000000035922,lig3245,target001,autodock,-10.640,target001,autodock,-8.960,target001,autodock,-91.745,0.973,0.973,True
ZINC000000035923,lig3246,target001,autodock,-8.980,target001,vina,-7.834,target001,autodock,-101.231,2.483,0.000,False
ZINC000000035926,lig3247,target001,autodock,-8.630,target001,autodock,-6.516,target001,autodock,-95.147,4.848,0.000,False
ZINC000000035928,lig3248,target001,autodock,-8.220,target001,autodock,-7.847,target001,vina,-94.096,10.260,5.028,False
ZINC000000035934,lig3249,target001,autodock,-8.390,target001,autodock,-7.847,target001,autodock,-96.602,0.000,0.000,True
ZINC000000035935,lig3250,target001,autodock,-9.420,target001,vina,-7.539,target001,vina,-105.312,6.562,6.562,False
ZINC000000035936,lig3251,target001,autodock,-8.310,target001,autodock,-8.225,target001,dock,-91.136,0.000,8.929,False
ZINC000000035938,lig3252,target001,autodock,-10.390,target001,autodock,-7.533,target001,autodock,-100.396,6.883,6.883,False
ZINC000000035939,lig3253,target001,autodock,-7.980,target001,vina,-7.292,target001,autodock,-101.712,2.945,4.424,False
ZINC000000035945,lig3254,target001,autodock,-9.500,target001,vina,-7.340,target001,autodock,-96.040,6.380,7.188,False
ZINC000000035955,lig3255,target001,autodock,-8.420,target001,vina,-8.019,target001,autodock,-101.161,2.481,3.436,False
ZINC000000035957,lig3256,target001,autodock,-7.590,target001,vina,-7.009,target001,vina,-93.477,5.829,2.783,False
ZINC000000035960,lig3257,target001,autodock,-7.470,target001,vina,-7.084,target001,autodock,-100.761,2.572,7.039,False
ZINC000000035964,lig3258,target001,autodock,-7.650,target001,vina,-7.083,target001,autodock,-109.828,3.975,11.135,False
ZINC000000035966,lig3259,target001,autodock,-9.450,target001,autodock,-6.797,target001,vina,-106.831,2.259,8.509,False
ZINC000000035971,lig3260,target001,vina,-10.860,target001,vina,-9.376,target001,vina,-111.057,5.415,5.574,False
ZINC000000035972,lig3261,target001,autodock,-8.790,target001,dock,-7.669,target001,autodock,-95.898,3.053,4.260,False
ZINC000000035975,lig3262,target001,autodock,-9.350,target001,autodock,-8.903,target001,autodock,-97.895,2.631,2.631,False
ZINC000000035976,lig3263,target001,vina,-9.130,target001,vina,-9.465,target001,vina,-105.784,7.196,7.196,False
ZINC000000035980,lig3264,target001,autodock,-7.810,target001,dock,-7.753,target001,autodock,-94.380,4.900,0.000,False
ZINC000000035981,lig3265,target001,autodock,-9.120,target001,vina,-7.369,target001,autodock,-100.195,4.625,22.198,False
ZINC000000035982,lig3266,target001,autodock,-8.060,target001,dock,-7.057,target001,autodock,-91.922,6.781,2.819,False
ZINC000000035988,lig3267,target001,autodock,-7.350,target001,vina,-6.536,target001,vina,-100.899,8.168,8.122,False
ZINC000000035999,lig3268,target001,vina,-8.730,target001,vina,-7.320,target001,dock,-107.160,0.000,3.224,False
ZINC000000036000,lig3269,target001,autodock,-7.020,target001,autodock,-6.960,target001,autodock,-73.252,0.000,0.000,True
ZINC000000036013,lig3270,target001,autodock,-7.050,target001,vina,-7.018,target001,autodock,-69.778,5.307,5.254,False
ZINC000000036039,lig3271,target001,autodock,-6.610,target001,autodock,-7.280,target001,dock,-75.160,7.899,7.835,False
ZINC000000036043,lig3272,target001,autodock,-7.190,target001,vina,-6.851,target001,autodock,-73.130,2.985,2.770,False
ZINC000000036044,lig3273,target001,autodock,-8.880,target001,autodock,-7.743,target001,autodock,-112.306,8.687,12.323,False
ZINC000000036047,lig3274,target001,autodock,-6.960,target001,vina,-7.468,target001,autodock,-78.596,3.371,16.883,False
ZINC000000036055,lig3275,target001,autodock,-8.000,target001,vina,-8.723,target001,vina,-90.805,5.229,5.229,False
ZINC000000036056,lig3276,target001,autodock,-7.930,target001,autodock,-7.248,target001,autodock,-92.865,2.624,12.646,False
ZINC000000036066,lig3277,target001,autodock,-9.950,target001,autodock,-7.726,target001,autodock,-95.206,0.000,0.000,True
ZINC000000036075,lig3278,target001,autodock,-8.570,target001,vina,-7.887,target001,vina,-76.529,6.134,6.134,False
ZINC000000036080,lig3279,target001,autodock,-6.930,target001,vina,-7.117,target001,autodock,-72.425,3.994,6.864,False
ZINC000000036086,lig3280,target001,dock,-6.940,target001,vina,-6.827,target001,autodock,-76.379,3.255,8.439,False
ZINC000000036098,lig3281,target001,autodock,-7.460,target001,autodock,-6.797,target001,autodock,-82.357,3.357,3.357,False
ZINC000000036114,lig3282,target001,autodock,-10.430,target001,autodock,-7.698,target001,autodock,-107.976,4.269,4.735,False
ZINC000000036116,lig3283,target001,autodock,-7.520,target001,vina,-7.096,target001,vina,-96.716,4.851,5.112,False
ZINC000000036132,lig3284,target001,dock,-6.910,target001,autodock,-7.282,target001,vina,-76.567,4.230,21.311,False
ZINC000000036133,lig3285,target001,autodock,-7.950,target001,vina,-7.844,target001,autodock,-84.725,4.941,1.744,False
ZINC000000036136,lig3286,target001,autodock,-10.240,target001,vina,-7.616,target001,vina,-93.600,6.099,13.001,False
ZINC000000036138,lig3287,target001,autodock,-8.400,target001,vina,-7.766,target001,vina,-86.980,3.405,5.919,False
ZINC000000036139,lig3288,target001,autodock,-8.430,target001,autodock,-7.115,target001,autodock,-83.447,3.398,3.590,False
ZINC000000036141,lig3289,target001,autodock,-10.280,target001,vina,-8.647,target001,vina,-98.530,4.827,4.827,False
ZINC000000036149,lig3290,target001,autodock,-10.390,target001,autodock,-7.117,target001,autodock,-93.166,5.015,5.015,False
ZINC000000036150,lig3291,target001,autodock,-9.680,target001,vina,-8.757,target001,vina,-102.918,5.271,5.271,False
ZINC000000036151,lig3292,target001,autodock,-11.300,target001,vina,-8.385,target001,vina,-110.479,5.013,5.013,False
ZINC000000036155,lig3293,target001,autodock,-11.660,target001,autodock,-10.020,target001,autodock,-114.659,4.359,0.000,False
ZINC000000036162,lig3294,target001,vina,-9.390,target001,vina,-7.717,target001,vina,-102.613,0.000,0.000,True
ZINC000000036168,lig3295,target001,autodock,-7.140,target001,vina,-7.077,target001,vina,-81.085,6.684,2.423,False
ZINC000000036170,lig3296,target001,autodock,-6.540,target001,autodock,-6.095,target001,vina,-75.026,12.505,13.118,False
ZINC000000036204,lig3297,target001,dock,-9.790,target001,dock,-7.972,target001,dock,-85.839,0.000,3.038,False
ZINC000000036207,lig3298,target001,autodock,-10.160,target001,vina,-8.435,target001,autodock,-96.666,5.276,0.000,False
ZINC000000036215,lig3299,target001,autodock,-8.730,target001,vina,-7.819,target001,autodock,-110.907,6.784,1.900,False
ZINC000000036219,lig3300,target001,vina,-8.000,target001,vina,-7.418,target001,vina,-78.344,0.000,0.000,True
ZINC000000036220,lig3301,target001,autodock,-9.780,target001,autodock,-8.315,target001,autodock,-93.173,4.046,4.046,False
ZINC000000036224,lig3302,target001,autodock,-8.890,target001,autodock,-8.332,target001,vina,-83.140,0.000,3.103,False
ZINC000000036225,lig3303,target001,autodock,-7.450,target001,autodock,-7.776,target001,dock,-84.817,0.818,19.593,False
ZINC000000036233,lig3304,target001,autodock,-9.350,target001,vina,-8.720,target001,autodock,-111.159,2.066,3.790,False
ZINC000000036234,lig3305,target001,autodock,-7.170,target001,vina,-6.670,target001,autodock,-91.772,6.136,3.973,False
ZINC000000036239,lig3306,target001,autodock,-9.030,target001,vina,-7.227,target001,autodock,-102.293,6.688,5.282,False
ZINC000000036246,lig3307,target001,autodock,-6.690,target001,vina,-6.631,target001,dock,-84.750,2.855,20.263,False
ZINC000000036263,lig3308,target001,autodock,-7.980,target001,vina,-7.612,target001,autodock,-87.913,3.694,3.808,False
ZINC000000036264,lig3309,target001,autodock,-7.770,target001,vina,-6.926,target001,dock,-78.961,5.099,20.619,False
ZINC000000036265,lig3310,target001,autodock,-9.060,target001,autodock,-7.619,target001,autodock,-96.683,5.324,0.000,False
ZINC000000036266,lig3311,target001,autodock,-9.360,target001,autodock,-7.081,target001,autodock,-100.495,6.148,6.148,False
ZINC000000036268,lig3312,target001,autodock,-10.410,target001,autodock,-9.122,target001,vina,-101.123,5.075,5.970,False
ZINC000000036271,lig3313,target001,autodock,-8.480,target001,vina,-7.225,target001,autodock,-85.824,5.179,3.761,False
ZINC000000036278,lig3314,target001,autodock,-8.690,target001,vina,-8.042,target001,autodock,-103.051,5.411,0.000,False
ZINC000000036289,lig3315,target001,autodock,-8.420,target001,vina,-6.096,target001,autodock,-89.884,4.573,17.777,False
ZINC000000036295,lig3316,target001,autodock,-7.750,target001,vina,-7.568,target001,autodock,-87.278,3.322,5.718,False
ZINC000000036313,lig3317,target001,autodock,-7.920,target001,autodock,-6.832,target001,vina,-97.135,15.781,4.343,False
ZINC000000036320,lig3318,target001,vina,-11.990,target001,vina,-9.975,target001,autodock,-111.664,0.000,0.964,True
ZINC000000036321,lig3319,target001,autodock,-9.520,target001,autodock,-7.673,target001,autodock,-99.288,7.158,7.158,False
ZINC000000036324,lig3320,target001,autodock,-9.490,target001,vina,-9.001,target001,vina,-100.904,3.962,0.000,False
ZINC000000036330,lig3321,target001,autodock,-7.460,target001,vina,-7.744,target001,vina,-83.588,6.528,6.528,False
ZINC000000036339,lig3322,target001,autodock,-7.320,target001,autodock,-7.891,target001,dock,-93.874,0.000,21.500,False
ZINC000000036342,lig3323,target001,autodock,-7.270,target001,vina,-8.106,target001,vina,-90.071,21.816,21.816,False
ZINC000000036383,lig3324,target001,autodock,-8.780,target001,vina,-7.596,target001,vina,-88.812,4.318,4.318,False
ZINC000000036384,lig3325,target001,autodock,-8.660,target001,vina,-7.231,target001,autodock,-92.471,3.308,6.185,False
ZINC000000036388,lig3326,target001,autodock,-6.190,target001,vina,-7.647,target001,dock,-93.853,3.551,21.925,False
ZINC000000036391,lig3327,target001,autodock,-8.920,target001,vina,-6.695,target001,autodock,-87.795,5.768,8.601,False
ZINC000000036398,lig3328,target001,autodock,-9.900,target001,autodock,-8.682,target001,autodock,-95.766,0.000,0.000,True
ZINC000000036408,lig3329,target001,autodock,-10.720,target001,autodock,-8.425,target001,autodock,-103.624,0.000,0.000,True
ZINC000000036417,lig3330,target001,autodock,-8.290,target001,dock,-8.689,target001,dock,-88.901,4.354,4.354,False
ZINC000000036436,lig3331,target001,autodock,-7.590,target001,vina,-6.450,target001,autodock,-101.179,4.478,1.249,False
ZINC000000036439,lig3332,target001,autodock,-7.750,target001,vina,-8.362,target001,autodock,-114.273,6.540,6.662,False
ZINC000000036445,lig3333,target001,autodock,-7.420,target001,vina,-6.374,target001,vina,-92.656,4.478,4.265,False
ZINC000000036447,lig3334,target001,autodock,-8.080,target001,vina,-8.167,target001,vina,-82.397,4.775,3.238,False
ZINC000000036452,lig3335,target001,autodock,-8.680,target001,vina,-8.705,target001,autodock,-92.304,6.642,0.000,False
ZINC000000036453,lig3336,target001,autodock,-8.060,target001,vina,-7.942,target001,dock,-79.597,5.004,2.919,False
ZINC000000036454,lig3337,target001,autodock,-7.070,target001,vina,-7.653,target001,autodock,-83.562,7.246,7.162,False
ZINC000000036458,lig3338,target001,autodock,-6.520,target001,vina,-5.986,target001,vina,-64.883,4.650,4.650,False
ZINC000000036483,lig3339,target001,vina,-8.210,target001,vina,-8.333,target001,autodock,-95.557,0.000,5.300,False
ZINC000000036484,lig3340,target001,autodock,-8.300,target001,autodock,-7.196,target001,dock,-106.171,0.000,19.075,False
ZINC000000036488,lig3341,target001,autodock,-10.270,target001,autodock,-7.356,target001,autodock,-105.624,0.000,0.000,True
ZINC000000036489,lig3342,target001,autodock,-8.640,target001,vina,-8.727,target001,autodock,-107.411,5.882,6.599,False
ZINC000000036491,lig3343,target001,autodock,-10.040,target001,autodock,-5.285,target001,autodock,-88.917,16.683,0.000,False
ZINC000000036500,lig3344,target001,vina,-8.240,target001,vina,-7.647,target001,vina,-100.138,0.000,0.000,True
ZINC000000036502,lig3345,target001,autodock,-7.940,target001,vina,-8.622,target001,vina,-118.110,5.170,5.170,False
ZINC000000036509,lig3346,target001,autodock,-9.340,target001,autodock,-7.910,target001,autodock,-113.794,5.168,4.942,False
ZINC000000036528,lig3347,target001,vina,-9.630,target001,vina,-9.428,target001,autodock,-106.235,4.042,3.699,False
ZINC000000036530,lig3348,target001,autodock,-8.930,target001,autodock,-9.695,target001,autodock,-94.403,3.908,1.885,False
ZINC000000036535,lig3349,target001,autodock,-7.290,target001,vina,-7.244,target001,vina,-82.421,6.295,19.820,False
ZINC000000036544,lig3350,target001,autodock,-9.000,target001,vina,-7.467,target001,autodock,-88.879,2.198,1.232,False
ZINC000000036550,lig3351,target001,autodock,-8.640,target001,vina,-7.584,target001,vina,-79.827,5.848,0.092,False
ZINC000000036560,lig3352,target001,autodock,-8.060,target001,vina,-7.544,target001,autodock,-100.551,7.614,0.000,False
ZINC000000036596,lig3353,target001,autodock,-10.920,target001,autodock,-9.490,target001,autodock,-91.377,1.570,0.000,True
ZINC000000036601,lig3354,target001,autodock,-9.970,target001,autodock,-8.671,target001,autodock,-103.320,1.348,4.956,False
ZINC000000036611,lig3355,target001,autodock,-8.820,target001,autodock,-8.204,target001,autodock,-109.432,1.440,4.151,False
ZINC000000036613,lig3356,target001,autodock,-8.170,target001,vina,-7.544,target001,autodock,-72.848,6.006,0.000,False
ZINC000000036614,lig3357,target001,autodock,-7.890,target001,autodock,-6.645,target001,autodock,-84.159,0.000,6.492,False
ZINC000000036624,lig3358,target001,autodock,-10.870,target001,autodock,-9.264,target001,autodock,-110.714,5.201,5.201,False
ZINC000000036630,lig3359,target001,autodock,-8.250,target001,vina,-8.597,target001,dock,-91.960,5.423,6.292,False
ZINC000000036648,lig3360,target001,autodock,-9.230,target001,vina,-8.323,target001,vina,-91.519,5.091,3.644,False
ZINC000000036653,lig3361,target001,autodock,-9.640,target001,vina,-8.174,target001,vina,-108.516,3.569,3.569,False
ZINC000000036655,lig3362,target001,dock,-7.910,target001,dock,-7.013,target001,vina,-81.290,2.667,3.702,False
ZINC000000036664,lig3363,target001,autodock,-8.310,target001,vina,-7.229,target001,vina,-84.367,3.290,3.290,False
ZINC000000036667,lig3364,target001,vina,-9.960,target001,vina,-8.848,target001,vina,-103.997,4.979,4.814,False
ZINC000000036668,lig3365,target001,autodock,-9.460,target001,autodock,-7.620,target001,vina,-96.728,4.185,6.977,False
ZINC000000036686,lig3366,target001,autodock,-7.720,target001,dock,-6.979,target001,autodock,-74.662,4.620,4.992,False
